NCU05782	Ddx43
NCU03485	Srp19
NCU06175	Pex3
NCU04176	Elp2
NCU09744	Bub3
NCU06774	Rgp1
NCU08345	Ube2c
NCU05289	Gtpbp4
NCU08004	Etfa
NCU06176	Trappc1
NCU06993	Ash2l
NCU03226	Rbm8a2
NCU03226	Rbm8a
NCU02546	Gnl2
NCU07044	Ethe1
NCU07111	Ethe1
NCU07483	Mppe1
NCU03913	Bckdhb
NCU07365	Psmb4
NCU06959	Rbm25
NCU00656	Pik3c3
NCU16367	Pigp
NCU02285	Mrpl58
NCU04243	Imp4
NCU09437	Nol6
NCU04376	Seh1l
NCU05803	Gcn1l1
NCU01800	Mrps5
NCU03085	Lsm8
NCU07844	Aar2
NCU00487	Eef1akmt2
NCU06468	Mdn1
NCU04646	Prim2
NCU01951	Rev3l
NCU07125	Tapt1
NCU07393	Nop14
NCU09894	Cebpz
NCU06099	Eif2a
NCU02268	Cog3
NCU02052	Taf2
NCU02432	Dnajc21
NCU16769	Tyw1
NCU01667	Otc
NCU03047	Gtf2f2
NCU07166	Twistnb
NCU08828	Hsd17b4
NCU09438	Ttc37
NCU06192	Vps45
NCU00978	Ttk
NCU01377	Cdc16
NCU00337	Noc3l
NCU00345	Tti1
NCU00936	Aldh5a1
NCU08317	Orc4
NCU03944	Wdr1
NCU02998	Qprt
NCU02409	Vac14
NCU00568	H13
NCU01930	Lsm7
NCU00512	Anapc2
NCU01171	Mcm5
NCU07482	Ung
NCU03557	Naa35
NCU02837	Sf3b6
NCU02539	Mcm4
NCU02702	Idnk
NCU07626	Idnk
NCU00501	Noc4l
NCU02066	Noc2l
NCU04182	Sf3b4
NCU03274	Lyar
NCU09521	Grwd1
NCU06210	Rpl28
NCU00567	Nags
NCU01795	Zc3h15
NCU02373	Ndufa9
NCU08903	Nop10
NCU10043	Bub1
NCU04738	Mcm10
NCU08549	Sdr39u1
NCU06217	Rbm28
NCU03526	Uba2
NCU16651	Dhfr
NCU11313	Spcs1
NCU02459	Memo1
NCU01655	Emc7
NCU03277	Pex10
NCU03985	Hmces
NCU00770	Ecpas
NCU16377	Rexo2
NCU02493	Psma3
NCU07554	Smc3
NCU03073	Pole3
NCU00419	Polr1d
NCU02828	Ncaph
NCU07299	Sf3a2
NCU03296	Atpaf1
NCU02748	Utp23
NCU02137	Pigc
NCU11314	Rce1
NCU01696	Pcf11
NCU02364	Zfp593
NCU09391	Hal
NCU01370	Orc2
NCU04406	Gid4
NCU08121	Rrs1
NCU06268	Vps16
NCU11381	Mvd
NCU02614	Gm7879
NCU02614	Ppih
NCU06386	Alg5
NCU06779	Alg11
NCU05233	Nop53
NCU06520	Ddx31
NCU04279	Scyl1
NCU03459	Ubac2
NCU07871	Ptcd1
NCU03763	Pold2
NCU01433	Ppp5c
NCU08660	Pop4
NCU04768	Etfdh
NCU00301	Utp3
NCU03170	Mocs2
NCU00163	Alg8
NCU05235	Rsl24d1
NCU00159	Sap18
NCU00159	Sap18b
NCU09571	Trmt6
NCU04104	Cse1l
NCU03367	Tcf25
NCU04002	Dmap1
NCU00690	Pop1
NCU02570	Wdr89
NCU02680	Nploc4
NCU09843	Utp15
NCU04485	Esf1
NCU06931	Suox
NCU04474	Suox
NCU02813	Eif3m
NCU01858	Tipin
NCU07567	Cct8
NCU02670	Dph6
NCU06722	Wars
NCU09112	Med14
NCU02387	Xpo5
NCU01569	Wdr48
NCU07066	Ercc1
NCU06464	Tpt1
NCU07265	Zmat2
NCU11300	Anapc11
NCU06742	Sde2
NCU00336	Heatr1
NCU06785	Acly
NCU03066	Gnl3l
NCU05644	Pigt
NCU06033	Pigs
NCU08952	Eif2b2
NCU10270	Stub1
NCU01806	Exosc7
NCU00527	Romo1
NCU06839	Tmem115
NCU16337	Ipo11
NCU16791	Immp2l
NCU04190	Exoc4
NCU08031	Elp4
NCU09838	Ldah
NCU09700	Cct7
NCU06272	Pdcd11
NCU17061	Dnajc9
NCU06322	Gins2
NCU07956	Pno1
NCU00504	N6amt1
NCU09814	Nup107
NCU05545	Lrrc40
NCU01490	Ascc1
NCU09380	Pum3
NCU00120	Nrde2
NCU02839	Cct4
NCU04840	Atg13
NCU00880	Plaa
NCU04448	Tcp1
NCU05300	Eed
NCU06333	Sec62
NCU02104	Rbbp5
NCU03809	Med6
NCU03051	Wdr3
NCU09249	Pfdn2
NCU01257	Ebna1bp2
NCU06278	Efl1
NCU02000	Sf3b5
NCU08595	Rpf2
NCU06409	Kri1
NCU04378	Cdc45
NCU05781	Mad2l1
NCU04407	Trmt11
NCU07171	Actr2
NCU08021	Pgap1
NCU07174	Sgf29
NCU01644	Uso1
NCU00183	Ndufaf7
NCU00133	Ssrp1
NCU05587	Actr6
NCU02746	Atp6v1h
NCU08484	Wdhd1
NCU04035	Hira
NCU03771	Dolk
NCU09757	Piga
NCU09885	Ivd
NCU02126	Ivd
NCU00655	Mecr
NCU00198	Timm9
NCU10893	Dut
NCU01822	Vps29
NCU00274	Atm
NCU06673	Dctd
NCU06498	Srrm2
NCU00950	Dus2
NCU07548	Snrnp70
NCU07722	Riok2
NCU03538	Tatdn1
NCU03233	Uqcr10
NCU07556	Btaf1
NCU09000	Maea
NCU00372	Thada
NCU09004	Eif6
NCU09311	Trmt5
NCU03961	Nol10
NCU02428	Emg1
NCU09297	Ncapd2
NCU05313	Fis1
NCU01290	Dkc1
NCU05252	Dohh
NCU02372	Eef1akmt1
NCU03632	Fnta
NCU01187	Eif2ak4
NCU06168	Dph2
NCU07549	Mrpl43
NCU03133	Utp11
NCU09366	Psmb1
NCU08810	Timm21
NCU03964	Atxn10
NCU02554	Vps8
NCU11246	Cog4
NCU00404	Rpf1
NCU08119	Mcm7
NCU04387	Atp6v1f
NCU02151	Dcaf11
NCU01341	Snrpc
NCU09754	Fxn
NCU04606	Prpf6
NCU00135	Crls1
NCU00438	Adal
NCU07011	Wdr36
NCU06605	Ddb1
NCU08363	Mpdu1
NCU02084	Agmat
NCU01348	Agmat
NCU11320	Agmat
NCU00954	Ppme1
NCU03575	Iars
NCU01164	Supt16
NCU03607	Srr
NCU06424	Iba57
NCU00966	Emc3
NCU11220	Mutyh
NCU11219	Mutyh
NCU02658	Gpn3
NCU07451	Mars
NCU01918	Arpc4
NCU00105	Nip7
NCU09756	Ddx51
NCU11410	Cdc7
NCU10895	Msh4
NCU08158	Dusp12
NCU03898	Vps25
NCU01172	Vps54
NCU04788	Nubpl
NCU10110	Hibadh
NCU00417	Bud31
NCU11248	Rpn2
NCU04507	Gpn1
NCU03972	Psmd6
NCU03669	Ftsj3
NCU00814	Vta1
NCU02438	Dlst
NCU07843	Snf8
NCU05633	Stoml2
NCU02588	Nudc
NCU05894	Utp6
NCU01780	Znhit3
NCU06626	Pik3r4
NCU11283	Gnb1l
NCU11187	Srpr
NCU04333	Usp10
NCU00977	Mrpl21
NCU02494	Utp20
NCU01613	Prmt5
NCU08410	Mrpl28
NCU03409	Dbr1
NCU07266	Dph5
NCU08005	Fdxr
NCU08505	Czib
NCU17251	Triap1
NCU09707	Eif3k
NCU00109	Tiprl
NCU07070	Ddx56
NCU01961	Apex2
NCU06870	Sptlc1
NCU08981	Msto1
NCU06395	Ino80c
NCU02982	Psmd4
NCU02619	Dus3l
NCU05095	Farsa
NCU00389	Drg1
NCU06572	Aptx
NCU07828	Isca2
NCU08518	Nifk
NCU06595	Vps36
NCU00493	Arcn1
NCU05901	Anapc1
NCU01235	Sf3a3
NCU00981	Nsa2
NCU02134	Snd1
NCU07399	Stk16
NCU08395	Txnl4a
NCU07041	Krr1
NCU06710	Clptm1
NCU06855	Cd2bp2
NCU06051	Cyb5r4
NCU09378	Polr2d
NCU06104	Tsr3
NCU05231	Emc4
NCU02237	Nol9
NCU06715	Trappc9
NCU00576	Naa50
NCU06750	Ccdc25
NCU00614	Emc1
NCU02984	Denr
NCU11261	Las1l
NCU02385	Thumpd1
NCU04597	Maf1
NCU00037	Wdr33
NCU00571	Nfkbiz
NCU07889	Dcp2
NCU01486	Elp1
NCU03018	Utp18
NCU00925	Pes1
NCU04196	Trmt61a
NCU06345	Tdp1
NCU03357	Ube4b
NCU03764	Wdr12
NCU01008	Imp3
NCU01902	Gnpnat1
NCU09065	Smc5
NCU02633	Htatsf1
NCU05213	Trappc8
NCU03628	Tbl3
NCU06508	Pigo
NCU04662	Atg5
NCU02406	Nom1
NCU07458	Pgm3
NCU04460	Galt
NCU04315	Ciapin1
NCU02368	Gpaa1
NCU02513	Naxd
NCU02532	Uba3
NCU00569	Med31
NCU11040	Tmem19
NCU03465	Tmem167
NCU02207	Cct2
NCU07713	Dnajc8
NCU02675	Rcl1
NCU06057	Pigm
NCU09745	Gpn2
NCU02963	Pfdn5
NCU04945	AU015836
NCU04945	Chchd4
NCU00823	Psmd14
NCU04898	Atp13a1
NCU00727	Polr3f
NCU06869	Cpsf2
NCU04136	Taf5
NCU06279	Eif3l
NCU00308	Nsun5
NCU01843	Cct3
NCU07013	Rpap2
NCU01067	Ccnh
NCU06769	Rfc3
NCU05634	Mon2
NCU08036	Xab2
NCU06491	Cfdp1
NCU06216	Ncapg
NCU04571	Rrp7a
NCU04155	Exosc1
NCU05293	Rrp8
NCU00676	Atpaf2
NCU11188	Atr
NCU07440	Ercc4
NCU08904	Nob1
NCU06647	Ech1
NCU05194	Mcm6
NCU02053	Rev1
NCU06672	Atg7
NCU08009	Mcm3
NCU09131	Rbm34
NCU04242	Upf1
NCU00385	Atp5d
NCU02231	Trmt10a
NCU00964	Mms19
NCU09261	Gins4
NCU02264	Vbp1
NCU06539	Polr3e
NCU00651	Ngly1
NCU09191	Nemf
NCU01229	Elp3
NCU08825	Nubp1
NCU00057	Uqcc1
NCU01041	Oma1
NCU00333	Arfrp1
NCU00794	Nle1
NCU02011	Kpnb1
NCU08730	Mre11a
NCU04439	Ddx10
NCU02753	Thoc3
NCU06472	Hat1
NCU06264	Lig4
NCU01771	Xrcc3
NCU08874	Trappc5
NCU08293	Fhit
NCU06534	Ltn1
NCU03406	Eloc
NCU02661	Polr2g
NCU08368	Rpp30
NCU00734	Senp8
NCU02007	Lyrm4
NCU01955	Atg3
NCU09718	Aga
NCU08503	Dph1
NCU03901	Pex14
NCU02388	Dph7
NCU01190	Get4
NCU09710	Pcyox1l
NCU09710	Pcyox1
NCU01192	Pold1
NCU03042	Sf3b1
NCU00377	Lmbrd2
NCU00377	Lmbrd2
NCU03952	Mphosph10
NCU00669	Ddost
NCU07870	Pola1
NCU17083	Napepld
NCU07271	Napepld
NCU00778	Tex261
NCU04165	Ltv1
NCU09621	Gda
NCU07309	Gda
NCU07590	4933425L06Rik
NCU00095	Ctr9
NCU10904	Impact
NCU09542	Impact
NCU10237	Gdpd3
NCU10237	Gdpd1
NCU02505	Pcx
NCU08995	Dusp11
NCU06998	Dcps
NCU02762	Nalcn
NCU07476	Pla2g7
NCU09548	Pla2g7
NCU07476	Pafah2
NCU09548	Pafah2
NCU06187	Adsl
NCU04727	Gnpda1
NCU04727	Gnpda2
NCU03834	Epc2
NCU03834	Epc1
NCU03545	Lgr6
NCU03545	Lgr5
NCU00472	Cdc37l1
NCU00472	Cdc37
NCU12046	Bbox1
NCU00311	Samd4b
NCU00311	Samd4
NCU01871	Max
NCU04731	Max
NCU05970	Max
NCU02333	Arg1
NCU02333	Arg2
NCU04841	Stam2
NCU04841	Stam
NCU03897	4921511C20Rik
NCU03897	Gm382
NCU03897	Hdlbp
NCU10777	Gmfb
NCU10777	Gmfg
NCU08948	Ctdnep1
NCU01767	Pdp1
NCU01767	Pdp2
NCU03178	Cxxc1
NCU01916	Slc25a36
NCU01916	Slc25a33
NCU08359	Cda
NCU03995	Magt1
NCU03995	Tusc3
NCU00376	Rragc
NCU00376	Rragd
NCU01343	Sdhaf2
NCU03115	Git1
NCU03115	Git2
NCU09219	Dop1b
NCU09219	Dop1a
NCU00299	Eci3
NCU00299	Eci2
NCU01500	Nmrk1
NCU01500	Nmrk2
NCU03727	Strip1
NCU03727	Strip2
NCU03742	Khk
NCU01956	Hip1
NCU01956	Hip1r
NCU09217	Gorasp1
NCU09217	Gorasp2
NCU09538	Dpep1
NCU01099	Rraga
NCU01099	Rragb
NCU00923	Mtx1
NCU01401	Mtx1
NCU00923	Mtx3
NCU01401	Mtx3
NCU01914	Snx3
NCU01914	Snx12
NCU16698	Twf1
NCU16698	Twf2
NCU04255	Slmap
NCU00528	Slmap
NCU01444	Rhebl1
NCU01444	Rheb
NCU03216	Ak3
NCU03216	Ak4
NCU06713	Leprotl1
NCU06713	Leprot
NCU03818	Atp9a
NCU03818	Atp9b
NCU03423	Nucb2
NCU03423	Nucb1
NCU05891	Arid4a
NCU05891	Arid4b
NCU01465	Cyth3
NCU01465	Cyth1
NCU06091	Golph3l
NCU06091	Golph3
NCU01230	Pon1
NCU01230	Pon2
NCU01230	Pon3
NCU06628	Arhgef5
NCU06763	11-Mar
NCU06763	9-Mar
NCU06763	4-Mar
NCU07579	Atxn7l1
NCU07579	Atxn7
NCU08027	Entpd4b
NCU08027	Entpd4
NCU08027	Entpd7
NCU00580	Acot8
NCU02147	Ankzf1
NCU07472	Alg12
NCU02217	Chchd7
NCU01963	Anapc5
NCU05287	Mrpl47
NCU02270	Rint1
NCU04461	Erg28
NCU07929	Eif3h
NCU03232	Pym1
NCU02624	Cyp51
NCU09779	Alkbh1
NCU05537	Fah
NCU07851	Ccs
NCU03824	Rrp36
NCU06739	Ppie
NCU11380	BC017158
NCU07560	Mrpl46
NCU06663	Pigf
NCU07666	Ccdc124
NCU06577	Mad2l2
NCU03774	Fam32a
NCU04075	Zc3hc1
NCU06037	Naa40
NCU02403	Coq9
NCU00346	Ebp
NCU03439	Ndufaf5
NCU08942	Rbm17
NCU06145	Zfp207
NCU00077	Xrcc5
NCU03036	Fan1
NCU00046	Stk11ip
NCU04652	Ap3d1
NCU04032	Wbp4
NCU07060	Pja2
NCU07060	Pja1
NCU02457	Polk
NCU06030	Fbxo42
NCU07939	Stx18
NCU10166	Ppil4
NCU04505	Cwf19l2
NCU06568	Nuf2
NCU07577	Nosip
NCU09517	Ndufaf6
NCU06875	Rangrf
NCU07471	Capzb
NCU00134	Xpot
NCU05937	Gmppa
NCU09500	Atad5
NCU02070	Pex2
NCU09302	Wdr76
NCU04228	Phyhd1
NCU11348	Ndufb7
NCU07395	Ighmbp2
NCU06059	Tsnax
NCU03760	Nat9
NCU09266	Aldh6a1
NCU05893	Thyn1
NCU00361	Syf2
NCU07837	Ercc6
NCU06489	Wdr70
NCU12111	Trappc2l
NCU11362	Mettl16
NCU06215	Pigg
NCU06751	Pithd1
NCU00593	Cops2
NCU02800	Srrt
NCU08806	Rad51b
NCU03285	Srrm1
NCU06453	Vps72
NCU06664	Tsn
NCU08804	Slc40a1
NCU07866	Aqr
NCU02228	Pggt1b
NCU00662	Prpf38a
NCU06553	Eif1ad
NCU06552	Alg3
NCU07999	Pign
NCU05117	Ctnnbl1
NCU01142	Ndufa12
NCU03099	Rbm42
NCU02520	Txnl1
NCU01016	Ccdc12
NCU02472	Ndufa8
NCU02704	Dbt
NCU03822	Ess2
NCU04440	Sun2
NCU06394	Actr5
NCU00335	Cwc15
NCU05620	Psme4
NCU01167	Bcas2
NCU10760	Kdm8
NCU04293	Ergic2
NCU00953	Bnip1
NCU03303	Aspscr1
NCU03668	Dtl
NCU09793	Hfm1
NCU09819	Ppwd1
NCU03670	Jmjd7
NCU02531	Telo2
NCU03560	Polr3c
NCU02291	Gcdh
NCU00968	Sil1
NCU00021	Cluh
NCU03899	Ndc80
NCU08048	L2hgdh
NCU02255	Pigq
NCU05889	Eif3e
NCU08919	Ino80
NCU00157	Gps1
NCU07294	Fam192a
NCU01177	Mat2b
NCU07492	Wdr6
NCU06084	Vps51
NCU09980	Spata20
NCU10483	Trmt12
NCU06497	Cdc123
NCU16423	Rad1
NCU04740	Rnaseh2b
NCU11182	Alkbh6
NCU00494	Anapc4
NCU02969	Acer3
NCU03836	Osgep
NCU09048	Sart3
NCU09014	Nudt21
NCU00278	Ndufaf2
NCU08664	Ttc1
NCU03790	Cherp
NCU08514	Cwc27
NCU03748	Aass
NCU02935	Tprkb
NCU11258	Ndufb9
NCU05385	Mlh3
NCU16624	Ctu2
NCU06859	Rpap1
NCU07731	Acin1
NCU00894	Immt
NCU04498	Trappc12
NCU02254	Tbcc
NCU03718	Dolpp1
NCU00203	Sirt4
NCU07865	Thoc1
NCU00723	Zswim2
NCU01408	Cops3
NCU00193	Pigb
NCU00280	Cog1
NCU02791	Tert
NCU05541	Oxld1
NCU00293	Nudt12
NCU10519	Gpatch1
NCU03633	Mvk
NCU01250	Ctns
NCU06643	Scp2d1
NCU07361	Cops4
NCU06238	Actr8
NCU01897	Ccdc97
NCU03156	Ndufa2
NCU03766	Lsm5
NCU01017	Zcchc10
NCU11402	Emc6
NCU04428	Mad1l1
NCU02073	Usb1
NCU09999	Mrpl9
NCU05499	Hgd
NCU04047	Nolc1
NCU05607	Rtf2
NCU10927	Srp68
NCU08357	Chaf1b
NCU01389	Wdr83
NCU02401	Ecd
NCU08111	Gamt
NCU04750	Trappc11
NCU06174	Atg101
NCU00181	Ppil2
NCU05221	Ndufs4
NCU16018	mt-Nd1
NCU01140	Nnt
NCU01140	Nnt
NCU07913	Sem1
NCU06625	Cdo1
NCU05272	Tbc1d20
NCU08385	Ppp1r7
NCU09255	Sdhaf3
NCU06678	Xrn1
NCU10733	Pan2
NCU06266	Dot1l
NCU03243	Smpd2
NCU03957	Coq7
NCU00520	Ogfod1
NCU07404	Man2c1
NCU09094	Tex10
NCU01929	Pan3
NCU02293	Coa6
NCU07015	Qtrt1
NCU03768	Aspg
NCU06473	Slc39a9
NCU00025	Slc35f6
NCU02587	Mnat1
NCU02834	Stimate
NCU07240	Akr7a5
NCU01922	Gnmt
NCU07906	Gnmt
NCU04725	Amdhd2
NCU05828	Amdhd2
NCU00743	Agl
NCU01762	Drosha
NCU09892	Pars2
NCU05972	Dbf4
NCU07430	Srf
NCU08783	Ephx1
NCU01642	Nf1
NCU03319	Surf4
NCU08551	Kmt5c
NCU08551	Kmt5b
NCU08869	Fam160a2
NCU08869	Fam160a1
NCU03820	Hus1b
NCU03820	Hus1
NCU01702	Nup93
NCU02980	Slc35b4
NCU08360	Znrf2
NCU08360	Znrf1
NCU02418	Nckipsd
NCU02418	Nckipsd
NCU08333	Blmh
NCU02395	Uros
NCU06277	Prc1
NCU09982	Dync1li2
NCU09982	Dync1li1
NCU00326	Rgn
NCU08092	Nipsnap1
NCU08092	Nipsnap2
NCU04245	Tomm70a
NCU03195	Dus4l
NCU16496	Nudt19
NCU03080	Parl
NCU06697	Smpd1
NCU09300	Ctdp1
NCU07710	Depdc5
NCU08329	Mrpl23
NCU00459	2610507B11Rik
NCU05717	Gm49711
NCU05717	Mrps6
NCU05918	Sowaha
NCU05918	Sowahd
NCU08408	Cln3
NCU03076	Aldh4a1
NCU06090	Surf6
NCU06242	Lman2
NCU06242	Lman2l
NCU02354	Pbrm1
NCU01506	Ngrn
NCU06483	Fbxw7
NCU08563	Fbxw7
NCU07453	Pgpep1
NCU07453	Pgpep1l
NCU04395	Gba
NCU07247	Slc35f3
NCU07247	Slc35f4
NCU00371	Timm23
NCU07521	Btrc
NCU07521	Fbxw11
NCU02764	Prex1
NCU06067	Prex1
NCU02764	Prex2
NCU06067	Prex2
NCU05858	Ptgs1
NCU16942	Ptgs1
NCU05858	Ptgs2
NCU16942	Ptgs2
NCU01106	Lao1
NCU01066	Lao1
NCU01106	4930438A08Rik
NCU01066	4930438A08Rik
NCU01106	Il4i1
NCU01066	Il4i1
NCU03761	Sds
NCU03761	Sdsl
NCU10905	Pstpip2
NCU10905	Pstpip2
NCU10905	Pstpip1
NCU03425	Thnsl1
NCU03425	Thnsl2
NCU09784	Nat1
NCU09784	Nat3
NCU09784	Nat2
NCU11050	Leng9
NCU03070	Cphx1
NCU03070	Cphx2
NCU03070	Cphx3
NCU04229	Ercc6l2
NCU06623	Chrac1
NCU16572	Ptar1
NCU05966	Dclre1c
NCU08328	Mettl4
NCU08974	Zfyve21
NCU08706	Wrnip1
NCU02376	Lactb2
NCU06879	3110040N11Rik
NCU01737	Armc8
NCU08039	Ccnb1ip1
NCU04670	Pnpla8
NCU01320	Mgst3
NCU02895	Nudt15
NCU00067	Dpm2
NCU07998	Pold3
NCU03186	Abtb1
NCU02970	Pfdn1
NCU05807	Alkbh2
NCU07853	Uox
NCU02846	Uvrag
NCU05214	Rnaseh2c
NCU07507	Sdhaf1
NCU02169	Cmss1
NCU01850	Pex16
NCU01664	Trappc13
NCU06049	Nbn
NCU05945	Zfp830
NCU03714	Desi1
NCU09815	Mbd4
NCU09553	Hadh
NCU01268	Ube2j1
NCU01665	Khdc4
NCU03188	Gulo
NCU00928	D230025D16Rik
NCU03810	2310033P09Rik
NCU04450	Exo5
NCU03290	Apeh
NCU07497	Naa38
NCU01783	Pigh
NCU00497	Wrap73
NCU02683	Orc3
NCU09546	Eif4e2
NCU11375	Tmem234
NCU03811	Sacs
NCU01442	Zup1
NCU00707	Rbm18
NCU01428	Urah
NCU06460	Acp6
NCU16902	Tmem97
NCU00604	Rtca
NCU09513	Gtpbp1
NCU09827	Setd6
NCU09901	Rnps1
NCU02973	Slc25a38
NCU00581	Aasdhppt
NCU03527	2210016F16Rik
NCU07298	Sugct
NCU04654	Qtrt2
NCU03190	Rec8
NCU04382	Ky
NCU07944	Dera
NCU06543	Acadsb
NCU06310	Prune1
NCU04272	Sqstm1
NCU03207	Rangap1
NCU00276	Polg
NCU08742	Xpa
NCU02411	Cdk5rap2
NCU17239	Cdk5rap2
NCU06108	Nif3l1
NCU03372	Scp2
NCU00636	Atp5h
NCU06695	Cox5a
NCU01427	Ggps1
NCU08632	Wdr24
NCU03356	Rnf41
NCU03937	Snx25
NCU10028	Ghitm
NCU05890	Mrpl49
NCU07023	Avl9
NCU03029	Nprl2
NCU06587	Mtfp1
NCU07854	Rictor
NCU00091	Mios
NCU04015	Hgs
NCU16385	C330018D20Rik
NCU09543	Pqlc1
NCU02112	Wdr59
NCU05281	Mrgbp
NCU04181	Tomm7
NCU06719	Prelid1
NCU11237	Rabac1
NCU02618	Pex13
NCU00324	Mapkap1
NCU02434	Aggf1
NCU03206	Aebp2
NCU01611	Cpt2
NCU07112	Sqor
NCU11367	Fitm2
NCU02725	Nprl3
NCU08998	Abat
NCU01084	Nubp2
NCU09442	Pbdc1
NCU07561	Phrf1
NCU02701	Dpp3
NCU01980	Trmt44
NCU07992	Supt3
NCU03238	Paqr3
NCU01141	Pgs1
NCU03031	Sdhd
NCU06834	Adam10
NCU00457	Eif4h
NCU02621	Jazf1
NCU01157	Gclc
NCU04438	Prkn
NCU02039	Prkn
NCU04174	2810006K23Rik
NCU04604	Tecpr1
NCU03368	Atox1
NCU06457	Nars
NCU07674	Mob4
NCU07584	Rbsn
NCU16656	Ipo13
NCU07702	4932438A13Rik
NCU05421	Lipt1
NCU11399	Pigz
NCU06631	Exoc8
NCU06218	Nipal2
NCU06218	Nipal3
NCU08761	M6pr
NCU07876	Swap70
NCU07876	Def6
NCU03221	Snx22
NCU03221	Snx24
NCU10572	Hsd11b2
NCU10572	Hsd17b2
NCU07400	Clip4
NCU07400	Clip3
NCU02211	Tbc1d12
NCU02211	Tbc1d14
NCU00463	Kynu
NCU09183	Kynu
NCU08356	Faah
NCU08803	Faah
NCU05973	Gm15155
NCU05973	Gm4707
NCU05973	Sirt5
NCU06045	Kremen1
NCU06045	Kremen2
NCU03218	Snx7
NCU03218	Snx30
NCU06936	Nmral1
NCU09169	Nmral1
NCU03379	Ralgds
NCU08418	Tpp1
NCU04903	Tpp1
NCU08656	Tpp1
NCU10282	Arhgef38
NCU10282	Arhgef37
NCU00167	E330009J07Rik
NCU06437	Chfr
NCU04268	Prxl2c
NCU00550	Zfc3h1
NCU07072	Dhcr24
NCU05028	Kif22
NCU16328	C1d
NCU08303	Lonp2
NCU02688	Ube2z
NCU09613	Ankrd16
NCU04408	Rpp40
NCU04881	Ankrd22
NCU05616	As3mt
NCU08882	Blvra
NCU04105	Tsc2
NCU08604	Nup214
NCU00415	Smg5
NCU11196	Hsd17b10
NCU16400	Dctn2
NCU08331	Tsc1
NCU10647	Arhgap35
NCU02098	Tdg
NCU09098	Mfsd10
NCU08053	Cotl1
NCU02490	Dnajc1
NCU00484	Ndufs6
NCU04099	Amacr
NCU03675	Scap
NCU00257	Dctn4
NCU06676	Hid1
NCU06809	Lipe
NCU08120	Dap3
NCU10062	3110082I17Rik
NCU01829	Ttc36
NCU10073	Dbnl
NCU04389	Kmt2e
NCU06989	Spg20
NCU04305	Dnajc30
NCU08708	Armh3
NCU02424	Dnajc3
NCU03802	Tmlhe
NCU01330	Inpp5f
NCU01417	Acss3
NCU00320	Usp34
NCU00305	Hsdl2
NCU01975	Ndufaf1
NCU11282	Gnpat
NCU07196	Dctn5
NCU02620	Lztr1
NCU07783	Etfrf1
NCU04596	Gclm
NCU09540	Mettl25
NCU05544	Dpm3
NCU01116	Ugcg
NCU06621	Birc5
NCU04275	Rad52
NCU08841	Rnf216
NCU06584	Rnf216
NCU05210	Rad18
NCU16682	Snx13
NCU01378	Aacs
NCU00446	Aacs
NCU04430	Cpq
NCU02048	Ankrd27
NCU05715	Snx8
NCU05895	Cwh43
NCU00984	AW551984
NCU00984	Vwa5a
NCU03089	Wipf1
NCU02967	Invs
NCU05291	Aanat
NCU05991	Hsd17b7
NCU04699	Pemt
NCU10987	Slc43a3
NCU00423	Phf21a
NCU06485	Polr1e
NCU04472	Ddx60
NCU09609	Cenpc1
NCU06579	Fgd2
NCU08886	Pm20d2
NCU07100	Pm20d2
NCU01069	Bin3
NCU04156	Sigmar1
NCU09870	Srfbp1
NCU01816	Allc
NCU09844	Acmsd
NCU06417	Acmsd
NCU02014	Tyw3
NCU03282	Haao
NCU03717	Gm20696
NCU03717	Eif4e3
NCU03495	Ppm1k
NCU16770	Tmem42
NCU07176	Gatm
NCU07176	Gatm
NCU06397	Pfn4
NCU07101	Nudt17
NCU09154	Nudt17
NCU16638	Gstk1
NCU01636	Gstk1
NCU00828	Pxmp4
NCU04131	Cenpi
NCU02161	Cenpt
NCU07850	Ncf2
NCU03752	Ebpl
NCU02734	Clybl
NCU09232	Rbck1
NCU00317	Capn7
NCU08386	Abhd12b
NCU04540	Fbxw9
NCU02257	Ptpre
NCU02552	Rnf128
NCU09317	Lrriq1
NCU07545	Saraf
NCU01629	Klf4
NCU01865	Fbxo15
NCU04617	Zcchc7
NCU16999	Oxnad1
NCU05392	Tyw5
NCU00038	Klf15
NCU06135	Ankrd33b
NCU08364	Arsk
NCU04695	Mettl27
NCU17104	Hif1an
NCU02100	Lmbrd1
NCU09973	Zfp804a
NCU02431	Rnf151
NCU10006	Zfp553
NCU16705	Mphosph8
NCU05257	Tgif2lx1
NCU05257	Tgif2lx2
