CG7878	Ddx43
His2A:CG33859	Hist2h2aa1
His2A:CG33859	Hist2h2aa2
His2A:CG33859	Hist1h2af
His2A:CG33859	Hist1h2ag
His2A:CG33859	Hist1h2ap
His2A:CG33859	Hist1h2ao
His2A:CG33859	Hist1h2ad
His2A:CG33859	Hist1h2ac
His2A:CG33859	Hist1h2ai
His2A:CG33859	Hist1h2ab
His2A:CG33859	Hist1h2an
His2A:CG33859	Hist1h2ae
His2A:CG33859	Hist1h2ak
His2A:CG33859	Hist1h2ah
His2A:CG33859	Hist3h2a
His2A:CG33853	H2afx
His2A:CG33853	Hist2h2ab
His2A:CG33853	H2afj
His2A:CG33853	Hist2h2ac
His2A:CG33853	Hist1h2aa
His2A:CG33853	Hist2h2aa1
His2A:CG33853	Hist2h2aa2
His2A:CG33853	Hist1h2af
His2A:CG33853	Hist1h2ag
His2A:CG33853	Hist1h2ap
His2A:CG33853	Hist1h2ao
His2A:CG33853	Hist1h2ad
His2A:CG33853	Hist1h2ac
His2A:CG33853	Hist1h2ai
His2A:CG33853	Hist1h2ab
His2A:CG33853	Hist1h2an
His2A:CG33853	Hist1h2ae
His2A:CG33853	Hist1h2ak
His2A:CG33853	Hist1h2ah
His2A:CG33853	Hist3h2a
His2A:CG33856	H2afx
His2A:CG33856	Hist2h2ab
His2A:CG33856	H2afj
His2A:CG33856	Hist2h2ac
His2A:CG33856	Hist1h2aa
His2A:CG33856	Hist2h2aa1
His2A:CG33856	Hist2h2aa2
His2A:CG33856	Hist1h2af
His2A:CG33856	Hist1h2ag
His2A:CG33856	Hist1h2ap
His2A:CG33856	Hist1h2ao
His2A:CG33856	Hist1h2ad
His2A:CG33856	Hist1h2ac
His2A:CG33856	Hist1h2ai
His2A:CG33856	Hist1h2ab
His2A:CG33856	Hist1h2an
His2A:CG33856	Hist1h2ae
His2A:CG33856	Hist1h2ak
His2A:CG33856	Hist1h2ah
His2A:CG33856	Hist3h2a
His3:CG33812	Hist2h3c1
His3:CG33812	Hist1h3c
His3:CG33809	Hist2h3c1
His3:CG33809	Hist1h3c
His3:CG33851	Hist2h3c1
His3:CG33851	Hist1h3c
His3:CG33857	Hist2h3c1
His3:CG33857	Hist1h3c
His3:CG33854	Hist2h3c1
His3:CG33854	Hist1h3c
His3:CG31613	Hist1h3b
His3:CG33821	Hist1h3f
His3:CG33863	Hist2h3b
His3:CG33860	Hist2h3b
His3:CG33866	Hist1h3e
His3:CG33839	Hist1h3d
His3:CG33848	Hist2h3c2
His3.3B	H3f3b
His3.3B	H3f3a
Cyp4p2	Gm45753
Cyp4p2	Cyp4v3
Cyp4p1	Gm45753
Cyp4p1	Cyp4v3
Cyp4p3	Gm45753
Cyp4p3	Cyp4v3
Cyp4ac1	Gm45753
Cyp4ac1	Cyp4v3
Cyp4ac3	Gm45753
Cyp4ac3	Cyp4v3
Cyp4ac2	Gm45753
Cyp4ac2	Cyp4v3
Cyp4c3	Gm45753
Cyp4c3	Cyp4v3
Cyp4g15	Gm45753
Cyp4g15	Cyp4v3
Cyp4g1	Gm45753
Cyp4g1	Cyp4v3
Cyp4aa1	Gm45753
Cyp4aa1	Cyp4v3
Cyp4s3	Cyp4f40
Cyp4s3	Cyp4f15
Cyp4s3	Cyp4f14
Cyp4s3	Cyp4f18
Cyp4s3	Cyp4f13
Cyp4s3	Cyp4f17
Cyp4s3	Cyp4f37
Cyp4s3	Cyp4f16
Cyp4s3	Cyp4f39
Cyp4s3	Cyp4x1
Cyp4s3	Cyp4a14
Cyp4s3	Cyp4a30b
Cyp4s3	Cyp4a32
Cyp4s3	Cyp4a10
Cyp4s3	Cyp4a31
Cyp4s3	Cyp4a12a
Cyp4s3	Cyp4a12b
Cyp4s3	Cyp4a29
Cyp4s3	Cyp4b1
Cyp4e3	Cyp4f40
Cyp4e3	Cyp4f15
Cyp4e3	Cyp4f14
Cyp4e3	Cyp4f18
Cyp4e3	Cyp4f13
Cyp4e3	Cyp4f17
Cyp4e3	Cyp4f37
Cyp4e3	Cyp4f16
Cyp4e3	Cyp4f39
Cyp4e3	Cyp4x1
Cyp4e3	Cyp4a14
Cyp4e3	Cyp4a30b
Cyp4e3	Cyp4a32
Cyp4e3	Cyp4a10
Cyp4e3	Cyp4a31
Cyp4e3	Cyp4a12a
Cyp4e3	Cyp4a12b
Cyp4e3	Cyp4a29
Cyp4e3	Cyp4b1
Cyp4e1	Cyp4f40
Cyp4e1	Cyp4f15
Cyp4e1	Cyp4f14
Cyp4e1	Cyp4f18
Cyp4e1	Cyp4f13
Cyp4e1	Cyp4f17
Cyp4e1	Cyp4f37
Cyp4e1	Cyp4f16
Cyp4e1	Cyp4f39
Cyp4e1	Cyp4x1
Cyp4e1	Cyp4a14
Cyp4e1	Cyp4a30b
Cyp4e1	Cyp4a32
Cyp4e1	Cyp4a10
Cyp4e1	Cyp4a31
Cyp4e1	Cyp4a12a
Cyp4e1	Cyp4a12b
Cyp4e1	Cyp4a29
Cyp4e1	Cyp4b1
Cyp4e2	Cyp4f40
Cyp4e2	Cyp4f15
Cyp4e2	Cyp4f14
Cyp4e2	Cyp4f18
Cyp4e2	Cyp4f13
Cyp4e2	Cyp4f17
Cyp4e2	Cyp4f37
Cyp4e2	Cyp4f16
Cyp4e2	Cyp4f39
Cyp4e2	Cyp4x1
Cyp4e2	Cyp4a14
Cyp4e2	Cyp4a30b
Cyp4e2	Cyp4a32
Cyp4e2	Cyp4a10
Cyp4e2	Cyp4a31
Cyp4e2	Cyp4a12a
Cyp4e2	Cyp4a12b
Cyp4e2	Cyp4a29
Cyp4e2	Cyp4b1
Cyp4ad1	Cyp4f40
Cyp4ad1	Cyp4f15
Cyp4ad1	Cyp4f14
Cyp4ad1	Cyp4f18
Cyp4ad1	Cyp4f13
Cyp4ad1	Cyp4f17
Cyp4ad1	Cyp4f37
Cyp4ad1	Cyp4f16
Cyp4ad1	Cyp4f39
Cyp4ad1	Cyp4x1
Cyp4ad1	Cyp4a14
Cyp4ad1	Cyp4a30b
Cyp4ad1	Cyp4a32
Cyp4ad1	Cyp4a10
Cyp4ad1	Cyp4a31
Cyp4ad1	Cyp4a12a
Cyp4ad1	Cyp4a12b
Cyp4ad1	Cyp4a29
Cyp4ad1	Cyp4b1
Cyp4d1	Cyp4f40
Cyp4d1	Cyp4f15
Cyp4d1	Cyp4f14
Cyp4d1	Cyp4f18
Cyp4d1	Cyp4f13
Cyp4d1	Cyp4f17
Cyp4d1	Cyp4f37
Cyp4d1	Cyp4f16
Cyp4d1	Cyp4f39
Cyp4d1	Cyp4x1
Cyp4d1	Cyp4a14
Cyp4d1	Cyp4a30b
Cyp4d1	Cyp4a32
Cyp4d1	Cyp4a10
Cyp4d1	Cyp4a31
Cyp4d1	Cyp4a12a
Cyp4d1	Cyp4a12b
Cyp4d1	Cyp4a29
Cyp4d1	Cyp4b1
Cyp312a1	Cyp4f40
Cyp312a1	Cyp4f15
Cyp312a1	Cyp4f14
Cyp312a1	Cyp4f18
Cyp312a1	Cyp4f13
Cyp312a1	Cyp4f17
Cyp312a1	Cyp4f37
Cyp312a1	Cyp4f16
Cyp312a1	Cyp4f39
Cyp312a1	Cyp4x1
Cyp312a1	Cyp4a14
Cyp312a1	Cyp4a30b
Cyp312a1	Cyp4a32
Cyp312a1	Cyp4a10
Cyp312a1	Cyp4a31
Cyp312a1	Cyp4a12a
Cyp312a1	Cyp4a12b
Cyp312a1	Cyp4a29
Cyp312a1	Cyp4b1
Cyp311a1	Cyp4f40
Cyp311a1	Cyp4f15
Cyp311a1	Cyp4f14
Cyp311a1	Cyp4f18
Cyp311a1	Cyp4f13
Cyp311a1	Cyp4f17
Cyp311a1	Cyp4f37
Cyp311a1	Cyp4f16
Cyp311a1	Cyp4f39
Cyp311a1	Cyp4x1
Cyp311a1	Cyp4a14
Cyp311a1	Cyp4a30b
Cyp311a1	Cyp4a32
Cyp311a1	Cyp4a10
Cyp311a1	Cyp4a31
Cyp311a1	Cyp4a12a
Cyp311a1	Cyp4a12b
Cyp311a1	Cyp4a29
Cyp311a1	Cyp4b1
Cyp4d8	Cyp4f40
Cyp4d8	Cyp4f15
Cyp4d8	Cyp4f14
Cyp4d8	Cyp4f18
Cyp4d8	Cyp4f13
Cyp4d8	Cyp4f17
Cyp4d8	Cyp4f37
Cyp4d8	Cyp4f16
Cyp4d8	Cyp4f39
Cyp4d8	Cyp4x1
Cyp4d8	Cyp4a14
Cyp4d8	Cyp4a30b
Cyp4d8	Cyp4a32
Cyp4d8	Cyp4a10
Cyp4d8	Cyp4a31
Cyp4d8	Cyp4a12a
Cyp4d8	Cyp4a12b
Cyp4d8	Cyp4a29
Cyp4d8	Cyp4b1
Cyp316a1	Cyp4f40
Cyp316a1	Cyp4f15
Cyp316a1	Cyp4f14
Cyp316a1	Cyp4f18
Cyp316a1	Cyp4f13
Cyp316a1	Cyp4f17
Cyp316a1	Cyp4f37
Cyp316a1	Cyp4f16
Cyp316a1	Cyp4f39
Cyp316a1	Cyp4x1
Cyp316a1	Cyp4a14
Cyp316a1	Cyp4a30b
Cyp316a1	Cyp4a32
Cyp316a1	Cyp4a10
Cyp316a1	Cyp4a31
Cyp316a1	Cyp4a12a
Cyp316a1	Cyp4a12b
Cyp316a1	Cyp4a29
Cyp316a1	Cyp4b1
Cyp4d21	Cyp4f40
Cyp4d21	Cyp4f15
Cyp4d21	Cyp4f14
Cyp4d21	Cyp4f18
Cyp4d21	Cyp4f13
Cyp4d21	Cyp4f17
Cyp4d21	Cyp4f37
Cyp4d21	Cyp4f16
Cyp4d21	Cyp4f39
Cyp4d21	Cyp4x1
Cyp4d21	Cyp4a14
Cyp4d21	Cyp4a30b
Cyp4d21	Cyp4a32
Cyp4d21	Cyp4a10
Cyp4d21	Cyp4a31
Cyp4d21	Cyp4a12a
Cyp4d21	Cyp4a12b
Cyp4d21	Cyp4a29
Cyp4d21	Cyp4b1
Cyp4d20	Cyp4f40
Cyp4d20	Cyp4f15
Cyp4d20	Cyp4f14
Cyp4d20	Cyp4f18
Cyp4d20	Cyp4f13
Cyp4d20	Cyp4f17
Cyp4d20	Cyp4f37
Cyp4d20	Cyp4f16
Cyp4d20	Cyp4f39
Cyp4d20	Cyp4x1
Cyp4d20	Cyp4a14
Cyp4d20	Cyp4a30b
Cyp4d20	Cyp4a32
Cyp4d20	Cyp4a10
Cyp4d20	Cyp4a31
Cyp4d20	Cyp4a12a
Cyp4d20	Cyp4a12b
Cyp4d20	Cyp4a29
Cyp4d20	Cyp4b1
Cyp4ae1	Cyp4f40
Cyp4ae1	Cyp4f15
Cyp4ae1	Cyp4f14
Cyp4ae1	Cyp4f18
Cyp4ae1	Cyp4f13
Cyp4ae1	Cyp4f17
Cyp4ae1	Cyp4f37
Cyp4ae1	Cyp4f16
Cyp4ae1	Cyp4f39
Cyp4ae1	Cyp4x1
Cyp4ae1	Cyp4a14
Cyp4ae1	Cyp4a30b
Cyp4ae1	Cyp4a32
Cyp4ae1	Cyp4a10
Cyp4ae1	Cyp4a31
Cyp4ae1	Cyp4a12a
Cyp4ae1	Cyp4a12b
Cyp4ae1	Cyp4a29
Cyp4ae1	Cyp4b1
Cyp4d2	Cyp4f40
Cyp4d2	Cyp4f15
Cyp4d2	Cyp4f14
Cyp4d2	Cyp4f18
Cyp4d2	Cyp4f13
Cyp4d2	Cyp4f17
Cyp4d2	Cyp4f37
Cyp4d2	Cyp4f16
Cyp4d2	Cyp4f39
Cyp4d2	Cyp4x1
Cyp4d2	Cyp4a14
Cyp4d2	Cyp4a30b
Cyp4d2	Cyp4a32
Cyp4d2	Cyp4a10
Cyp4d2	Cyp4a31
Cyp4d2	Cyp4a12a
Cyp4d2	Cyp4a12b
Cyp4d2	Cyp4a29
Cyp4d2	Cyp4b1
Cyp4d14	Cyp4f40
Cyp4d14	Cyp4f15
Cyp4d14	Cyp4f14
Cyp4d14	Cyp4f18
Cyp4d14	Cyp4f13
Cyp4d14	Cyp4f17
Cyp4d14	Cyp4f37
Cyp4d14	Cyp4f16
Cyp4d14	Cyp4f39
Cyp4d14	Cyp4x1
Cyp4d14	Cyp4a14
Cyp4d14	Cyp4a30b
Cyp4d14	Cyp4a32
Cyp4d14	Cyp4a10
Cyp4d14	Cyp4a31
Cyp4d14	Cyp4a12a
Cyp4d14	Cyp4a12b
Cyp4d14	Cyp4a29
Cyp4d14	Cyp4b1
His4:CG33869	Hist1h4n
His4:CG33869	Hist1h4k
His4:CG33869	Hist2h4
His4:CG33869	Hist1h4f
His4:CG33869	Hist1h4i
His4:CG33869	Hist1h4b
His4:CG33869	Hist1h4c
His4:CG33869	Hist1h4h
His4:CG33869	Hist4h4
His4:CG33869	Hist1h4d
His4:CG33869	Hist1h4a
His4:CG33869	Hist1h4j
His4:CG33869	Hist1h4m
His4:CG33881	Hist1h4n
His4:CG33881	Hist1h4k
His4:CG33881	Hist2h4
His4:CG33881	Hist1h4f
His4:CG33881	Hist1h4i
His4:CG33881	Hist1h4b
His4:CG33881	Hist1h4c
His4:CG33881	Hist1h4h
His4:CG33881	Hist4h4
His4:CG33881	Hist1h4d
His4:CG33881	Hist1h4a
His4:CG33881	Hist1h4j
His4:CG33881	Hist1h4m
His4:CG33877	Hist1h4n
His4:CG33877	Hist1h4k
His4:CG33877	Hist2h4
His4:CG33877	Hist1h4f
His4:CG33877	Hist1h4i
His4:CG33877	Hist1h4b
His4:CG33877	Hist1h4c
His4:CG33877	Hist1h4h
His4:CG33877	Hist4h4
His4:CG33877	Hist1h4d
His4:CG33877	Hist1h4a
His4:CG33877	Hist1h4j
His4:CG33877	Hist1h4m
His4:CG33879	Hist1h4n
His4:CG33879	Hist1h4k
His4:CG33879	Hist2h4
His4:CG33879	Hist1h4f
His4:CG33879	Hist1h4i
His4:CG33879	Hist1h4b
His4:CG33879	Hist1h4c
His4:CG33879	Hist1h4h
His4:CG33879	Hist4h4
His4:CG33879	Hist1h4d
His4:CG33879	Hist1h4a
His4:CG33879	Hist1h4j
His4:CG33879	Hist1h4m
His4:CG33889	Hist1h4n
His4:CG33889	Hist1h4k
His4:CG33889	Hist2h4
His4:CG33889	Hist1h4f
His4:CG33889	Hist1h4i
His4:CG33889	Hist1h4b
His4:CG33889	Hist1h4c
His4:CG33889	Hist1h4h
His4:CG33889	Hist4h4
His4:CG33889	Hist1h4d
His4:CG33889	Hist1h4a
His4:CG33889	Hist1h4j
His4:CG33889	Hist1h4m
His4:CG33885	Hist1h4n
His4:CG33885	Hist1h4k
His4:CG33885	Hist2h4
His4:CG33885	Hist1h4f
His4:CG33885	Hist1h4i
His4:CG33885	Hist1h4b
His4:CG33885	Hist1h4c
His4:CG33885	Hist1h4h
His4:CG33885	Hist4h4
His4:CG33885	Hist1h4d
His4:CG33885	Hist1h4a
His4:CG33885	Hist1h4j
His4:CG33885	Hist1h4m
His4:CG33887	Hist1h4n
His4:CG33887	Hist1h4k
His4:CG33887	Hist2h4
His4:CG33887	Hist1h4f
His4:CG33887	Hist1h4i
His4:CG33887	Hist1h4b
His4:CG33887	Hist1h4c
His4:CG33887	Hist1h4h
His4:CG33887	Hist4h4
His4:CG33887	Hist1h4d
His4:CG33887	Hist1h4a
His4:CG33887	Hist1h4j
His4:CG33887	Hist1h4m
His4:CG33883	Hist1h4n
His4:CG33883	Hist1h4k
His4:CG33883	Hist2h4
His4:CG33883	Hist1h4f
His4:CG33883	Hist1h4i
His4:CG33883	Hist1h4b
His4:CG33883	Hist1h4c
His4:CG33883	Hist1h4h
His4:CG33883	Hist4h4
His4:CG33883	Hist1h4d
His4:CG33883	Hist1h4a
His4:CG33883	Hist1h4j
His4:CG33883	Hist1h4m
His4:CG33871	Hist1h4n
His4:CG33871	Hist1h4k
His4:CG33871	Hist2h4
His4:CG33871	Hist1h4f
His4:CG33871	Hist1h4i
His4:CG33871	Hist1h4b
His4:CG33871	Hist1h4c
His4:CG33871	Hist1h4h
His4:CG33871	Hist4h4
His4:CG33871	Hist1h4d
His4:CG33871	Hist1h4a
His4:CG33871	Hist1h4j
His4:CG33871	Hist1h4m
His4:CG33873	Hist1h4n
His4:CG33873	Hist1h4k
His4:CG33873	Hist2h4
His4:CG33873	Hist1h4f
His4:CG33873	Hist1h4i
His4:CG33873	Hist1h4b
His4:CG33873	Hist1h4c
His4:CG33873	Hist1h4h
His4:CG33873	Hist4h4
His4:CG33873	Hist1h4d
His4:CG33873	Hist1h4a
His4:CG33873	Hist1h4j
His4:CG33873	Hist1h4m
His4:CG33875	Hist1h4n
His4:CG33875	Hist1h4k
His4:CG33875	Hist2h4
His4:CG33875	Hist1h4f
His4:CG33875	Hist1h4i
His4:CG33875	Hist1h4b
His4:CG33875	Hist1h4c
His4:CG33875	Hist1h4h
His4:CG33875	Hist4h4
His4:CG33875	Hist1h4d
His4:CG33875	Hist1h4a
His4:CG33875	Hist1h4j
His4:CG33875	Hist1h4m
His4:CG33909	Hist1h4n
His4:CG33909	Hist1h4k
His4:CG33909	Hist2h4
His4:CG33909	Hist1h4f
His4:CG33909	Hist1h4i
His4:CG33909	Hist1h4b
His4:CG33909	Hist1h4c
His4:CG33909	Hist1h4h
His4:CG33909	Hist4h4
His4:CG33909	Hist1h4d
His4:CG33909	Hist1h4a
His4:CG33909	Hist1h4j
His4:CG33909	Hist1h4m
His4:CG33905	Hist1h4n
His4:CG33905	Hist1h4k
His4:CG33905	Hist2h4
His4:CG33905	Hist1h4f
His4:CG33905	Hist1h4i
His4:CG33905	Hist1h4b
His4:CG33905	Hist1h4c
His4:CG33905	Hist1h4h
His4:CG33905	Hist4h4
His4:CG33905	Hist1h4d
His4:CG33905	Hist1h4a
His4:CG33905	Hist1h4j
His4:CG33905	Hist1h4m
His4:CG33907	Hist1h4n
His4:CG33907	Hist1h4k
His4:CG33907	Hist2h4
His4:CG33907	Hist1h4f
His4:CG33907	Hist1h4i
His4:CG33907	Hist1h4b
His4:CG33907	Hist1h4c
His4:CG33907	Hist1h4h
His4:CG33907	Hist4h4
His4:CG33907	Hist1h4d
His4:CG33907	Hist1h4a
His4:CG33907	Hist1h4j
His4:CG33907	Hist1h4m
His4:CG33901	Hist1h4n
His4:CG33901	Hist1h4k
His4:CG33901	Hist2h4
His4:CG33901	Hist1h4f
His4:CG33901	Hist1h4i
His4:CG33901	Hist1h4b
His4:CG33901	Hist1h4c
His4:CG33901	Hist1h4h
His4:CG33901	Hist4h4
His4:CG33901	Hist1h4d
His4:CG33901	Hist1h4a
His4:CG33901	Hist1h4j
His4:CG33901	Hist1h4m
His4:CG33903	Hist1h4n
His4:CG33903	Hist1h4k
His4:CG33903	Hist2h4
His4:CG33903	Hist1h4f
His4:CG33903	Hist1h4i
His4:CG33903	Hist1h4b
His4:CG33903	Hist1h4c
His4:CG33903	Hist1h4h
His4:CG33903	Hist4h4
His4:CG33903	Hist1h4d
His4:CG33903	Hist1h4a
His4:CG33903	Hist1h4j
His4:CG33903	Hist1h4m
His4r	Hist1h4n
His4r	Hist1h4k
His4r	Hist2h4
His4r	Hist1h4f
His4r	Hist1h4i
His4r	Hist1h4b
His4r	Hist1h4c
His4r	Hist1h4h
His4r	Hist4h4
His4r	Hist1h4d
His4r	Hist1h4a
His4r	Hist1h4j
His4r	Hist1h4m
His4:CG31611	Hist1h4n
His4:CG31611	Hist1h4k
His4:CG31611	Hist2h4
His4:CG31611	Hist1h4f
His4:CG31611	Hist1h4i
His4:CG31611	Hist1h4b
His4:CG31611	Hist1h4c
His4:CG31611	Hist1h4h
His4:CG31611	Hist4h4
His4:CG31611	Hist1h4d
His4:CG31611	Hist1h4a
His4:CG31611	Hist1h4j
His4:CG31611	Hist1h4m
His4:CG33899	Hist1h4n
His4:CG33899	Hist1h4k
His4:CG33899	Hist2h4
His4:CG33899	Hist1h4f
His4:CG33899	Hist1h4i
His4:CG33899	Hist1h4b
His4:CG33899	Hist1h4c
His4:CG33899	Hist1h4h
His4:CG33899	Hist4h4
His4:CG33899	Hist1h4d
His4:CG33899	Hist1h4a
His4:CG33899	Hist1h4j
His4:CG33899	Hist1h4m
His4:CG33897	Hist1h4n
His4:CG33897	Hist1h4k
His4:CG33897	Hist2h4
His4:CG33897	Hist1h4f
His4:CG33897	Hist1h4i
His4:CG33897	Hist1h4b
His4:CG33897	Hist1h4c
His4:CG33897	Hist1h4h
His4:CG33897	Hist4h4
His4:CG33897	Hist1h4d
His4:CG33897	Hist1h4a
His4:CG33897	Hist1h4j
His4:CG33897	Hist1h4m
His4:CG33895	Hist1h4n
His4:CG33895	Hist1h4k
His4:CG33895	Hist2h4
His4:CG33895	Hist1h4f
His4:CG33895	Hist1h4i
His4:CG33895	Hist1h4b
His4:CG33895	Hist1h4c
His4:CG33895	Hist1h4h
His4:CG33895	Hist4h4
His4:CG33895	Hist1h4d
His4:CG33895	Hist1h4a
His4:CG33895	Hist1h4j
His4:CG33895	Hist1h4m
His4:CG33893	Hist1h4n
His4:CG33893	Hist1h4k
His4:CG33893	Hist2h4
His4:CG33893	Hist1h4f
His4:CG33893	Hist1h4i
His4:CG33893	Hist1h4b
His4:CG33893	Hist1h4c
His4:CG33893	Hist1h4h
His4:CG33893	Hist4h4
His4:CG33893	Hist1h4d
His4:CG33893	Hist1h4a
His4:CG33893	Hist1h4j
His4:CG33893	Hist1h4m
His4:CG33891	Hist1h4n
His4:CG33891	Hist1h4k
His4:CG33891	Hist2h4
His4:CG33891	Hist1h4f
His4:CG33891	Hist1h4i
His4:CG33891	Hist1h4b
His4:CG33891	Hist1h4c
His4:CG33891	Hist1h4h
His4:CG33891	Hist4h4
His4:CG33891	Hist1h4d
His4:CG33891	Hist1h4a
His4:CG33891	Hist1h4j
His4:CG33891	Hist1h4m
CG3603	H2-Ke6
CG10672	Pecr
CG10672	Dhrs4
CG10672	Dhrs2
CG7322	Cbr2
CG7322	Dcxr
CG3699	Hsd17b14
CG3699	Bdh2
CG31548	Hsd17b14
CG31548	Bdh2
CG31549	Hsd17b14
CG31549	Bdh2
CG12171	Hsd17b14
CG12171	Bdh2
CG31546	Hsd17b14
CG31546	Bdh2
Dot	Ugt3a1
Dot	Ugt3a2
Dot	Gm43638
Dot	Ugt2a2
Dot	Ugt2a1
Dot	Ugt2a3
Dot	Ugt2b1
Dot	Ugt2b34
Dot	Ugt2b37
Dot	Ugt2b38
Dot	Ugt2b5
Dot	Ugt2b36
Dot	Ugt2b35
Dot	Ugt1a7c
Dot	Ugt1a8
Dot	Ugt1a9
Dot	Ugt1a10
Dot	Ugt1a6a
Dot	Ugt1a6b
Dot	Ugt1a2
Dot	Ugt1a5
Dot	Ugt1a1
Dot	Ugt8a
CG17324	Ugt3a1
CG17324	Ugt3a2
CG17324	Gm43638
CG17324	Ugt2a2
CG17324	Ugt2a1
CG17324	Ugt2a3
CG17324	Ugt2b1
CG17324	Ugt2b34
CG17324	Ugt2b37
CG17324	Ugt2b38
CG17324	Ugt2b5
CG17324	Ugt2b36
CG17324	Ugt2b35
CG17324	Ugt1a7c
CG17324	Ugt1a8
CG17324	Ugt1a9
CG17324	Ugt1a10
CG17324	Ugt1a6a
CG17324	Ugt1a6b
CG17324	Ugt1a2
CG17324	Ugt1a5
CG17324	Ugt1a1
CG17324	Ugt8a
CG17323	Ugt3a1
CG17323	Ugt3a2
CG17323	Gm43638
CG17323	Ugt2a2
CG17323	Ugt2a1
CG17323	Ugt2a3
CG17323	Ugt2b1
CG17323	Ugt2b34
CG17323	Ugt2b37
CG17323	Ugt2b38
CG17323	Ugt2b5
CG17323	Ugt2b36
CG17323	Ugt2b35
CG17323	Ugt1a7c
CG17323	Ugt1a8
CG17323	Ugt1a9
CG17323	Ugt1a10
CG17323	Ugt1a6a
CG17323	Ugt1a6b
CG17323	Ugt1a2
CG17323	Ugt1a5
CG17323	Ugt1a1
CG17323	Ugt8a
CG17322	Ugt3a1
CG17322	Ugt3a2
CG17322	Gm43638
CG17322	Ugt2a2
CG17322	Ugt2a1
CG17322	Ugt2a3
CG17322	Ugt2b1
CG17322	Ugt2b34
CG17322	Ugt2b37
CG17322	Ugt2b38
CG17322	Ugt2b5
CG17322	Ugt2b36
CG17322	Ugt2b35
CG17322	Ugt1a7c
CG17322	Ugt1a8
CG17322	Ugt1a9
CG17322	Ugt1a10
CG17322	Ugt1a6a
CG17322	Ugt1a6b
CG17322	Ugt1a2
CG17322	Ugt1a5
CG17322	Ugt1a1
CG17322	Ugt8a
CG3797	Ugt3a1
CG3797	Ugt3a2
CG3797	Gm43638
CG3797	Ugt2a2
CG3797	Ugt2a1
CG3797	Ugt2a3
CG3797	Ugt2b1
CG3797	Ugt2b34
CG3797	Ugt2b37
CG3797	Ugt2b38
CG3797	Ugt2b5
CG3797	Ugt2b36
CG3797	Ugt2b35
CG3797	Ugt1a7c
CG3797	Ugt1a8
CG3797	Ugt1a9
CG3797	Ugt1a10
CG3797	Ugt1a6a
CG3797	Ugt1a6b
CG3797	Ugt1a2
CG3797	Ugt1a5
CG3797	Ugt1a1
CG3797	Ugt8a
CG30438	Ugt3a1
CG30438	Ugt3a2
CG30438	Gm43638
CG30438	Ugt2a2
CG30438	Ugt2a1
CG30438	Ugt2a3
CG30438	Ugt2b1
CG30438	Ugt2b34
CG30438	Ugt2b37
CG30438	Ugt2b38
CG30438	Ugt2b5
CG30438	Ugt2b36
CG30438	Ugt2b35
CG30438	Ugt1a7c
CG30438	Ugt1a8
CG30438	Ugt1a9
CG30438	Ugt1a10
CG30438	Ugt1a6a
CG30438	Ugt1a6b
CG30438	Ugt1a2
CG30438	Ugt1a5
CG30438	Ugt1a1
CG30438	Ugt8a
Ugt86Di	Ugt3a1
Ugt86Di	Ugt3a2
Ugt86Di	Gm43638
Ugt86Di	Ugt2a2
Ugt86Di	Ugt2a1
Ugt86Di	Ugt2a3
Ugt86Di	Ugt2b1
Ugt86Di	Ugt2b34
Ugt86Di	Ugt2b37
Ugt86Di	Ugt2b38
Ugt86Di	Ugt2b5
Ugt86Di	Ugt2b36
Ugt86Di	Ugt2b35
Ugt86Di	Ugt1a7c
Ugt86Di	Ugt1a8
Ugt86Di	Ugt1a9
Ugt86Di	Ugt1a10
Ugt86Di	Ugt1a6a
Ugt86Di	Ugt1a6b
Ugt86Di	Ugt1a2
Ugt86Di	Ugt1a5
Ugt86Di	Ugt1a1
Ugt86Di	Ugt8a
Ugt86Dc	Ugt3a1
Ugt86Dc	Ugt3a2
Ugt86Dc	Gm43638
Ugt86Dc	Ugt2a2
Ugt86Dc	Ugt2a1
Ugt86Dc	Ugt2a3
Ugt86Dc	Ugt2b1
Ugt86Dc	Ugt2b34
Ugt86Dc	Ugt2b37
Ugt86Dc	Ugt2b38
Ugt86Dc	Ugt2b5
Ugt86Dc	Ugt2b36
Ugt86Dc	Ugt2b35
Ugt86Dc	Ugt1a7c
Ugt86Dc	Ugt1a8
Ugt86Dc	Ugt1a9
Ugt86Dc	Ugt1a10
Ugt86Dc	Ugt1a6a
Ugt86Dc	Ugt1a6b
Ugt86Dc	Ugt1a2
Ugt86Dc	Ugt1a5
Ugt86Dc	Ugt1a1
Ugt86Dc	Ugt8a
Ugt86Da	Ugt3a1
Ugt86Da	Ugt3a2
Ugt86Da	Gm43638
Ugt86Da	Ugt2a2
Ugt86Da	Ugt2a1
Ugt86Da	Ugt2a3
Ugt86Da	Ugt2b1
Ugt86Da	Ugt2b34
Ugt86Da	Ugt2b37
Ugt86Da	Ugt2b38
Ugt86Da	Ugt2b5
Ugt86Da	Ugt2b36
Ugt86Da	Ugt2b35
Ugt86Da	Ugt1a7c
Ugt86Da	Ugt1a8
Ugt86Da	Ugt1a9
Ugt86Da	Ugt1a10
Ugt86Da	Ugt1a6a
Ugt86Da	Ugt1a6b
Ugt86Da	Ugt1a2
Ugt86Da	Ugt1a5
Ugt86Da	Ugt1a1
