,ID,fulllength,protein
3329,YER157W,119281,24796.5
3330,YLR215C,53614.5,11010
3331,YGL127C,18992,3999.5
3332,YOR378W,76878,16863.5
3333,YBR110W,66978,15021.5
3334,YDR237W,43513.5,8897.5
3335,YBR248C,82088.5,16534
3336,YML073C,46859,5392.5
3337,YER064C,75147,14549
3338,YNL336W,56905,13232
3339,YJR048W,16301,3372.5
3340,YNL097C,48924.5,9279
3341,YHR138C,17089.5,3527
3342,YKL216W,46851.5,9633.5
3343,YLR442C,145213.5,29260
3344,Q0060,306713.5,13749.5
3345,YER182W,36334.5,7596.5
3346,YNL178W,35792.5,6883
3347,YIL043C,42352.5,8775.5
3348,YPL199C,35703.5,6718
3349,YHL001W,40418.5,4131.5
3350,YGL013C,158894.5,32830.5
3351,YGL240W,37277.5,7674
3352,YEL074W,16782.5,3642
3353,YOR257W,24023,4843.5
3354,YDR253C,28412,5321.5
3355,YDL233W,68201.5,13573
3356,YGL212W,46907.5,8919
3357,YDL230W,49855,10366.5
3358,YLR083C,99677,22580
3359,YPL220W,32440,6747
3360,YMR067C,61918.5,12331.5
3361,YLR305C,282934.5,59559.5
3362,YNR004W,21837.5,4605.5
3363,YBL039C,86189,17522
3364,YML120C,76336,15805
3365,YBL057C,31001.5,5876
3366,YOR093C,245250.5,51367.5
3367,YNR048W,58496,12406
3368,YNR072W,84204.5,18553.5
3369,YDR510W,15114,2849
3370,YGR107W,22350,5041.5
3371,YBR162C,67956,12782.5
3372,YMR259C,211527.5,45345
3373,YJL140W,32861,6092
3374,YLR169W,17647,4054
3375,YDL152W,18227,3936.5
3376,YFL009W,116012,23406.5
3377,YJL176C,122330,22738.5
3378,YOR356W,93793,19070
3379,YKL220C,106028,23338.5
3380,YLR321C,63323.5,12410
3381,YLR084C,181797.5,36827.5
3382,YPL116W,103585,20692
3383,YGR080W,49450.5,9637.5
3384,YLR219W,107993.5,19633.5
3385,YPR176C,48534,10356
3386,YHR028C,121774.5,25809
3387,YJR073C,30781.5,6730
3388,YDL215C,162702.5,34128
3389,YGR114C,19487,4857
3390,YIR023C-A,16177,3557.5
3391,YOR201C,61282.5,12660.5
3392,YHR052W,55951.5,11288.5
3393,YOR060C,38295,7806.5
3394,YLR154W-C,18604.5,3777.5
3395,YJL158C,33947,6086
3396,YBR136W,352316.5,75728
3397,YDR210W,11274,2026.5
3398,YNL217W,48544.5,10405
3399,YKL071W,38252.5,8047.5
3400,YLR202C,22029.5,4006
3401,YPL163C,38816.5,7392
3402,YOL081W,458417,96052.5
3403,YMR224C,102892.5,20027.5
3404,YNL168C,38620,7723
3405,YHR115C,61955.5,11952.5
3406,YIL090W,73367,16898
3407,YLL059C,25148.5,5443
3408,YDR536W,84841,18145
3409,YHR020W,102365.5,20670.5
3410,YKL007W,39933.5,8210.5
3411,YGR226C,10445,2399.5
3412,YGL030W,27222,3238
3413,YER109C,118627,21369
3414,YDL087C,38794,7633.5
3415,YJL052W,49544.5,9877.5
3416,YGL109W,16116,3270.5
3417,YGR081C,31230.5,5966.5
3418,YFL015C,24647.5,5653
3419,YOR036W,42843.5,8307
3420,YPL141C,128461,25058.5
3421,YIR017W-A,29897,6821
3422,YDR121W,29128.5,5319
3423,YLL004W,91765.5,19843.5
3424,YIL077C,47637.5,9578
3425,YPL059W,22433.5,4437
3426,YDR455C,15336.5,2855
3427,YDR402C,72887,15803
3428,YDL017W,75464,15839
3429,YGL131C,208476,43762.5
3430,YML065W,135700.5,27174.5
3431,YHR154W,159057.5,33180
3432,YMR231W,153167,31903
3433,YNR016C,332222,66445
3434,YLR316C,54005.5,9734
3435,YLR273C,96503.5,19946
3436,YJL015C,14143.5,3303.5
3437,YJL186W,87287.5,18812.5
3438,YCL041C,24668.5,5819
3439,YER119C,66861.5,14298
3440,YPL267W,31098,6013
3441,YGR124W,85172.5,17438.5
3442,YPR158W,37557.5,7480
3443,YIR019C,203584,33615
3444,YJL112W,106095.5,20793
3445,YOL132W,70190,14571.5
3446,YGL073W,123692,22978.5
3447,YLR154C-H,6531,1338.5
3448,YGR223C,66650.5,13476.5
3449,YDL172C,23920,5430
3450,YOR020W-A,13482.5,2537.5
3451,YOR250C,66286,13654.5
3452,YML012C-A,18774,3665.5
3453,YLR296W,16214.5,3381
3454,YBL045C,68125,13519
3455,YIL007C,32792.5,6359
3456,YKL077W,58431.5,12654.5
3457,YOR137C,92634.5,19861
3458,YNR011C,130141.5,25995.5
3459,YJR061W,139065,29543
3460,YGL210W,33042.5,6547.5
3461,YDR540C,26654,5823
3462,YKL177W,16812.5,3546
3463,YIL069C,40477.5,4027.5
3464,YDR425W,93068,18850.5
3465,YBR012C,20815,4306
3466,YLR402W,9561,2074.5
3467,YPR177C,18548,3726
3468,YER011W,38060.5,6390
3469,YOR062C,39955.5,8572.5
3470,YCL012C,23400,4198
3471,YDR016C,14097.5,2661.5
3472,YLR120C,84833,16623.5
3473,YOR222W,45720,9644
3474,YMR053C,126410.5,26241.5
3475,YGL251C,184009,36161
3476,YDR210W-B,263009,52916.5
3477,YDR368W,46547.5,9536
3478,YJR142W,50941.5,10886
3479,Q0144,16510,4756.5
3480,YCR004C,36823,7267
3481,YHR132C,64050.5,13794
3482,YMR019W,141213,29311
3483,YJL111W,81846.5,15819.5
3484,YGL235W,26609.5,5395
3485,YIL128W,153692.5,32886
3486,YML107C,49750.5,10722.5
3487,YDL033C,62018,12561
3488,YNR025C,17995,4260
3489,YNL216W,122894,22923.5
3490,YDL181W,12734,2339
3491,YPR135W,137905,27980
3492,YJL132W,111736.5,23729
3493,YAL004W,32094,6447.5
3494,YGL068W,28940.5,5533.5
3495,YMR107W,17153,3200
3496,YER134C,26573.5,5774.5
3497,YGR147C,42825.5,8922.5
3498,YPR007C,101103.5,19874.5
3499,YIL070C,39676.5,7726.5
3500,YIL053W,37287.5,7798
3501,YLR157C-B,260860.5,52031
3502,YNL029C,77676.5,17116
3503,YGR134W,166993.5,34783
3504,YIL130W,143427.5,28127.5
3505,YDL171C,319130,63948
3506,YKR010C,114572,21680.5
3507,YDR502C,57220.5,11355.5
3508,YLR015W,74984,15209
3509,YLR275W,20965.5,3358.5
3510,YOR189W,17286.5,3087
3511,YHR139C,48704.5,9339
3512,YIL088C,73203.5,15882.5
3513,YOR270C,125301.5,26942.5
3514,YBR022W,26432,5605
3515,YOL161C,17981.5,3555.5
3516,YPL024W,35909,7184
3517,YNL240C,72930,14254.5
3518,YGR005C,59368.5,11579.5
3519,YFR009W-A,12772,2852.5
3520,YGL220W,17926.5,3697
3521,YML119W,53103,10224
3522,YLR136C,42417,8328.5
3523,YHL019W-A,29523,6576
3524,YJL046W,60912,13010.5
3525,YER111C,162314,31370.5
3526,YNL039W,88104.5,16650.5
3527,YDL073W,146513.5,31201.5
3528,YCR097W-A,13329.5,3329.5
3529,YOR142W-B,260860.5,52181.5
3530,YIL117C,47440.5,9022
3531,YGR169C,60137.5,12576.5
3532,YBL035C,104920,20748
3533,YMR270C,54256,10956.5
3534,YKL044W,15979.5,3710.5
3535,YDR412W,34865,6846.5
3536,YDR313C,42588.5,8145
3537,YDR517W,55358.5,10700.5
3538,YOR142W,49043,9493
3539,YLL064C,17980.5,3562.5
3540,YLR207W,123809,25526.5
3541,YPR021C,134333.5,28776.5
3542,YBR263W,72915.5,14508
3543,YEL007W,99138.5,18461
3544,YMR075C-A,18276,4331.5
3545,YPL160W,162129.5,33669.5
3546,YAR027W,35136,7707
3547,YHL029C,101145,21394
3548,YHR137C-A,32268.5,6651
3549,YER034W,27493,5095
3550,YIL101C,96285,19108.5
3551,YPR114W,47113,11106.5
3552,YHR007C,79037.5,16953.5
3553,YNL120C,24152,5130
3554,YGR268C,29498.5,5500.5
3555,YGL085W,40821.5,9012
3556,YHR091C,95662,20197
3557,YBR273C,64757.5,12403.5
3558,YKL179C,100705,19331
3559,YDL095W,121839,26514
3560,YDR165W,66175.5,13761
3561,YPR102C,25974.5,5177
3562,YER013W,170065,33909.5
3563,YFR042W,29982.5,7350
3564,YJR003C,77306,16295.5
3565,YHR172W,122329,25990
3566,YOR163W,27993.5,5434.5
3567,YPL090C,54675.5,6834
3568,YDL059C,35419.5,7234
3569,YIR015W,21468.5,4342
3570,YDR475C,130096.5,25064.5
3571,YJL220W,22516.5,5114.5
3572,YBR095C,63928.5,12046
3573,YDL018C,33569,7023
3574,YDR038C,162452,32978.5
3575,YGR157W,129676,29464.5
3576,YKR064W,128467,28222
3577,YOR140W,113807.5,20949.5
3578,YBR061C,46225.5,9302.5
3579,YDL107W,52222,11542.5
3580,YGR021W,43055.5,8253
3581,YPR153W,27674.5,5009
3582,YDR371C-A,5233.5,1102.5
3583,YIL133C,44118,6132.5
3584,YHL006C,22394.5,4530
3585,YGL023C,94183,17363
3586,YNL096C,45498,5625
3587,YOR072W,15666.5,3655
3588,YAL053W,116796,25007.5
3589,YJL172W,85846.5,17648
3590,YOL145C,159948,32599
3591,YDL118W,18951.5,4179
3592,YER125W,120351,23774
3593,YBR007C,109366.5,21059
3594,YDR390C,94673.5,18786.5
3595,YJR042W,110735.5,23132.5
3596,YNL035C,57946,11699
3597,YKL146W,103052.5,21112
3598,YHR168W,76999.5,15490
3599,YMR214W,56021,11109.5
3600,YML041C,41737.5,8369.5
3601,YHR121W,27857,5716.5
3602,YLR094C,74594.5,14549.5
3603,YGR121C,73294.5,15793.5
3604,YLL009C,10340,1950.5
3605,YNL335W,33588,6745.5
3606,YBL096C,15333.5,3178
3607,YPR120C,64669,13223.5
3608,YMR046W-A,6448.5,1382.5
3609,YDR140W,32981,6824.5
3610,YGR105W,11621,2409.5
3611,YIR013C,18098,3474.5
3612,YAR075W,23511,4636.5
3613,YBL022C,168155,32744
3614,YLR079W,42200.5,7603.5
3615,YJR007W,45307.5,8977.5
3616,YPL249C-A,26777.5,2924.5
3617,YMR228W,50866,11296.5
3618,YNL339W-A,28591,4782.5
3619,YGR128C,106200,21893
3620,YML116W,80958.5,18036.5
3621,YAL056C-A,17413.5,3579
3622,YBL067C,111090,21773
3623,YFL052W,69324,14628.5
3624,YDR137W,98601,20001
3625,YOR387C,30872.5,6227.5
3626,YGL169W,63488.5,12404
3627,YOR072W-B,8082,1892.5
3628,YKR073C,15985.5,3543
3629,YPL027W,36520,7612.5
3630,YBR237W,126053,24928.5
3631,YMR280C,213047,42000
3632,YGR050C,17702.5,3809
3633,YGR283C,50772,10518.5
3634,YPL208W,86846,18465.5
3635,YNL316C,49779.5,10093.5
3636,YPR059C,19178.5,4033.5
3637,YKL138C,19571,4282.5
3638,YLR256W-A,65493.5,12392.5
3639,YIL047C,134405.5,29127
3640,YHR062C,43619,8656.5
3641,YKL143W,68725,12998.5
3642,YNL290W,50549.5,9974.5
3643,YDR385W,125329.5,24973
3644,YEL018W,41430,8179.5
3645,YLL038C,36697,7043
3646,YPL190C,119009.5,20693.5
3647,YGR123C,76438,15748
3648,YCR006C,23479,5083
3649,YMR274C,47121,10742
3650,YKL019W,47075.5,10403.5
3651,YFR021W,74418.5,14634
3652,YGL031C,23110,4552.5
3653,YKL217W,91848.5,19979
3654,YGL126W,56560.5,12225.5
3655,YKL072W,113921.5,24035
3656,YGL014C-A,8023,1845.5
3657,YLR429W,96691,18642.5
3658,YOR306C,77811,16920.5
3659,YIR036W-A,19970,4174
3660,YGL036W,135384,27663.5
3661,YIL003W,43648,8608.5
3662,YKL028W,71552.5,13095
3663,YGL151W,168584.5,35211.5
3664,YFL017C,23714,4981.5
3665,YER008C,198305.5,38969
3666,YNL241C,75057,15521.5
3667,YMR268C,66040.5,13407.5
3668,YIL028W,19804.5,4326
3669,YBR192W,56100,11683.5
3670,YOR192C,89524,20235.5
3671,YLR437C-A,11294,2315.5
3672,YML002W,109717,23210
3673,YKL066W,22045,4842.5
3674,YPR014C,16386,3396
3675,YBR121C,99309,19985.5
3676,YDR021W,59384,12213
3677,YMR123W,18261.5,3892.5
3678,YPL169C,89096,17816.5
3679,YFL062W,56606,13240
3680,YDR276C,8370,1943.5
3681,YOR245C,62349.5,13613
3682,YGL141W,135497.5,28998.5
3683,YDR414C,54109.5,12736.5
3684,YPL252C,25665.5,4953.5
3685,YKL001C,30154.5,6085.5
3686,YOL004W,228187.5,44185
3687,YDR499W,111086,23135
3688,YGR184C,290117.5,60264
3689,YIL094C,55267,10599
3690,YGL197W,221046,43250.5
3691,YBR289W,134282,24083
3692,YIL040W,20745.5,4983.5
3693,YOR196C,61568.5,12079.5
3694,YOR313C,50293.5,10184.5
3695,YOR085W,52325.5,11571
3696,YPL235W,70090,13296.5
3697,YLL053C,22809.5,4878.5
3698,YMR135W-A,26382,5501
3699,YER066W,27679,5717
3700,YGR163W,50898,10415
3701,YHR146W,69015,12717.5
3702,YIL143C,125318,24773.5
3703,YJR146W,17529,3725.5
3704,YMR104C,100743,20895.5
3705,YKL169C,19117,4108
3706,YLR156W,17096.5,3544.5
3707,YDR246W,32594,6678
3708,YML009C-A,16284.5,4077.5
3709,YPL245W,67604.5,14028.5
3710,YCL025C,94450,20001
3711,YGR030C,23627.5,4932
3712,YML132W,56612,13256.5
3713,YCL068C,38760.5,8173.5
3714,YDR189W,99062.5,20070.5
3715,YDR436W,105571.5,20099.5
3716,YNL327W,155131,28848
3717,YPR047W,69776,14757
3718,YMR100W,92203.5,18999
3719,YPL262W,72658.5,14127.5
3720,YPL119C-A,13194,3098.5
3721,YNR077C,12672.5,2899.5
3722,YMR253C,61737.5,13430.5
3723,YMR158C-A,6827,1449.5
3724,YML099C,130828.5,26673
3725,YIL147C,181392.5,35556
3726,YFL055W,83299.5,18079
3727,YPR187W,26919,4456.5
3728,YGR296C-A,28591,4782.5
3729,Q0055,248755.5,27688.5
3730,YNL128W,64609.5,13906
3731,YDR399W,32961,6737.5
3732,YFR036W,18485.5,3354.5
3733,YHR195W,47753,9045
3734,YNL248C,61785,12349
3735,YDR131C,82901.5,18371
3736,YBL112C,15707,3262
3737,YIL135C,64852.5,11555.5
3738,YGR068C,87092.5,17336
3739,YJR010W,76173,15324.5
3740,YPL101W,67805.5,13304
3741,YHR066W,67262,12810
3742,YHR213W-B,14879,3014
3743,YNL244C,16169.5,3225
3744,YPL049C,67069.5,12039
3745,YBR153W,36358.5,7301.5
3746,YBR302C,56612,13256.5
3747,YNL050C,44634,7699.5
3748,YFL038C,30695.5,6315.5
3749,YPR052C,13898,2716.5
3750,YIL109C,137843.5,27068.5
3751,YIL024C,28153,5803.5
3752,YLR301W,36419.5,7457
3753,YHR122W,34432,6323.5
3754,YDR365C,93119.5,17871
3755,YKL033W,154550.5,32001
3756,YBR159W,51796,10690.5
3757,YOR164C,46592.5,10249
3758,YLR120W-A,5051,1143.5
3759,YML040W,65499.5,12392.5
3760,YNL323W,61593.5,12988
3761,YMR036C,82494.5,16012.5
3762,YGR043C,49577,9970
3763,YPR133W-A,7560.5,1587
3764,YNR076W,17980.5,3562.5
3765,YDR456W,94583,20157.5
3766,YKL042W,53955,10377.5
3767,YAR003W,63468.5,12949.5
3768,YDL032W,15509,3162
3769,YOR200W,19832.5,4349.5
3770,YMR236W,23404,4464.5
3771,YAL056W,130907.5,26441.5
3772,YLR339C,27388,5903.5
3773,YBR063C,60211.5,12495
3774,YPR034W,70813,14392.5
3775,YPL082C,277591,55939.5
3776,YPR172W,29845.5,6006
3777,YPR066W,44587,9119.5
3778,YPL225W,21826.5,4742.5
3779,YEL028W,22907,4933
3780,YDL089W,72164.5,15712
3781,YOR332W,34664,6725.5
3782,YOL009C,40434,8101
3783,YFR035C,17161.5,3740.5
3784,YIL145C,46062,9322
3785,YHR073W,148026.5,29588.5
3786,YKL198C,98409.5,19622.5
3787,YER085C,25787,5239
3788,YJL127C,95022.5,18791.5
3789,YOR160W,144884.5,30351.5
3790,YDR476C,33450.5,7169.5
3791,YNL122C,17200,3683
3792,YBR014C,30284,5914
3793,YOR195W,121712,23104.5
3794,YOL014W,18604.5,4036.5
3795,YGL034C,18110,3623
3796,YKL016C,25952.5,5155.5
3797,YJR011C,38981,8404.5
3798,YHL028W,89960,16452.5
3799,YOL165C,21386,4202.5
3800,YJL025W,76509.5,16205.5
3801,YOR008C-A,11185.5,2507
3802,YNL155W,40806.5,8292
3803,YJL182C,15762,3783.5
3804,YDR357C,18226.5,3641.5
3805,YGL089C,17981.5,3681.5
3806,YER053C,44767.5,9800.5
3807,YMR237W,107816.5,22225.5
3808,YKL078W,109333,21963.5
3809,YDR015C,11978,2570.5
3810,YDR424C,22557.5,3028.5
3811,YJR038C,18039.5,3582.5
3812,YGR174W-A,4321.5,979
3813,YKL086W,18943,3475
3814,YEL009C,41920,7877
3815,YMR155W,81676,17459
3816,YKR072C,83384.5,15363
3817,YMR296C,83072.5,16850
3818,YJR110W,102428.5,21727.5
3819,YBL108C-A,6382.5,1272
3820,YGR057C,36176.5,7783
3821,YKL141W,29650.5,6507.5
3822,YML127W,86557,17680
3823,YOR061W,50490,11012
3824,YDR413C,28820,6604
3825,YHR005C-A,13976,2719
3826,YJR094W-A,27458,2719
3827,YBR013C,19378,4059.5
3828,YGL244W,82765.5,15946.5
3829,YFL036W,200899,40915
3830,YGR095C,33273,6323
3831,YOL156W,84567,18567.5
3832,YMR222C,33268,6667
3833,YJR127C,205382.5,41223
3834,YLR264C-A,5799.5,1329
3835,YMR037C,104748.5,19200.5
3836,YDR284C,43229,9610.5
3837,YBL089W,68585,14897.5
3838,YIR036C,39154,7687
3839,YFL016C,75883,14834
3840,YGR029W,32268.5,5681
3841,YBL007C,184709.5,34369
3842,YDR125C,67478,14896.5
3843,YDR234W,103062,20318
3844,YMR290C,75173,15145
3845,YBR236C,64901.5,13222
3846,YDR035W,55077.5,10839
3847,YER046W-A,16422,3623.5
3848,YDR542W,17983.5,3547.5
3849,YHR028W-A,15970.5,3493.5
3850,YGR233C,175307.5,36216.5
3851,YDR409W,134405.5,25182
3852,YDR452W,100146.5,21150
3853,YBR262C,15860.5,3428
3854,YGR275W,23386,4428
3855,YNL054W-A,65509.5,12443
3856,YBR074W,145431.5,30753.5
3857,YNL188W,64289,12886.5
3858,YDR170W-A,65521.5,12466
3859,YJR135W-A,13099,2450
3860,YAL026C,201756,42195.5
3861,YER190W,249624,50481.5
3862,YGL072C,17930,4039
3863,YPR170C,16709,3615
3864,YER045C,72723,13653
3865,YMR049C,119945,23621
3866,YNL019C,42334.5,8786.5
3867,YPR031W,111235.5,23095.5
3868,YGR239C,42871.5,8196
3869,YBR114W,117356.5,23995
3870,YBR113W,23986.5,5127.5
3871,YLR012C,14841,3134.5
3872,YBR291C,44608,9080.5
3873,YLR164W,25186.5,5333.5
3874,YBL103C,72271.5,13427
3875,YLR030W,39137,7345.5
3876,YGL008C,136951.5,27512.5
3877,YDR317W,61714.5,13115
3878,YMR179W,112550.5,21041.5
3879,YKL126W,101277.5,20799.5
3880,YDR216W,197036,40325.5
3881,YLR294C,16394,3839
3882,YKL145W-A,4616.5,1023
3883,Q0142,8810.5,1899
3884,YKR021W,136114,26786.5
3885,YPR073C,24062,5147
3886,YNR031C,234758,48196.5
3887,YMR078C,110130,22425
3888,YBR134W,19933,4370
3889,YBR018C,54602.5,11245.5
3890,YER086W,85923.5,17055.5
3891,YLR154W-B,8181.5,1696.5
3892,YDR439W,51582,9672.5
3893,YHR182C-A,23468,4908.5
3894,YDR349C,88849.5,17776.5
3895,YGR161C-D,260858.5,52193.5
3896,YGR085C,25968.5,5184
3897,YPL204W,73447.5,14778
3898,YDL140C,257923,49894
3899,YPR191W,54834.5,11061.5
3900,YBR116C,26233,5834.5
3901,YDR541C,51316.5,10370
3902,YER063W,32403.5,5539
3903,YNL193W,83097.5,16923
3904,YKR042W,54517,9973
3905,YCR090C,27197.5,5633
3906,YPL283C,283441,56147
3907,YLR059C,40043,8000
3908,YDL022C-A,12394.5,2800
3909,YER162C,111904.5,22675
3910,YDL114W,45892.5,9505
3911,YGL230C,22016,4889
3912,YPL182C,19121,3652
3913,YLR451W,131688.5,26121
3914,YGR130C,120855.5,21515.5
3915,YBL091C-A,30468,5334
3916,YJR064W,83649.5,16270.5
3917,YKL193C,50355.5,10327
3918,YPL254W,72582.5,14148
3919,YIR026C,54202.5,11038
3920,YLR279W,19389,3954
3921,YDL144C,52927.5,10727
3922,YNL014W,155201.5,30756
3923,YER054C,81399.5,16250
3924,YKL005C,88202.5,17417.5
3925,YPL044C,27332.5,5822.5
3926,YMR073C,30029,6389
3927,YIL038C,124144.5,23356.5
3928,YPL074W,111941.5,21846
3929,YKL096W,35735,6476.5
3930,YHR050W,81879,16854
3931,YKL082C,64178.5,12176
3932,YDR528W,62979,11994.5
3933,YEL041W,73666,14933
3934,YNL123W,148449,29778
3935,YOL090W,143426.5,29316.5
3936,YPL109C,105497,21132.5
3937,YPL068C,43606,8599.5
3938,YPR055W,158447,32893
3939,YKL135C,108031.5,21898.5
3940,YGL170C,61435,12293
3941,YHL020C,59897.5,10937
3942,Q0115,185450,18560
3943,YCR066W,72426,14002
3944,YNL157W,25035.5,4668.5
3945,YER180C-A,12725,2332
3946,YKR079C,124660.5,26365
3947,YHR078W,82351.5,18430
3948,YBR043C,102585,21363.5
3949,YLR198C,18106,4493.5
3950,YPR089W,132100.5,27075
3951,YKL172W,63208,11671
3952,YOR102W,17362.5,3732.5
3953,YLR100W,51732,11302
3954,YNR055C,87428.5,19154.5
3955,YLR011W,28452,5679.5
3956,YPL094C,40836.5,8793
3957,YPL216W,163753.5,34461.5
3958,YPR151C,30647.5,6563
3959,YBR005W,31736,6031
3960,YGL139W,119574.5,25967
3961,YBR238C,108877,22272
3962,YGR214W,60202,7127.5
3963,YMR200W,38207.5,7903
3964,YBR123C,96446,19639
3965,YPL099C,27161.5,5792
3966,YLR074C,24713.5,4709
3967,YDL123W,21014.5,4253.5
3968,YMR008C,99061.5,19658
3969,YOR150W,24341,4952.5
3970,YPR036W-A,10143,1795.5
3971,YLR066W,27489.5,6103.5
3972,YGL088W,18254,4391.5
3973,YDR228C,93066.5,18607.5
3974,YOL039W,15898.5,2715.5
3975,YOR183W,19291,4131
3976,YEL019C,39770,7790
3977,YLR306W,34766.5,5568.5
3978,YJR098C,97581.5,19822.5
3979,YER014C-A,48202,5236.5
3980,YNR005C,20143.5,4259
3981,YIL045W,80012.5,16242
3982,YLL020C,15275,3660.5
3983,YER126C,38826,7721
3984,YAL031C,113043.5,23017
3985,YLL039C,56690,10992
3986,YGR242W,15363.5,3344.5
3987,YCR096C,17748,3590
3988,YGR031C-A,24416,4777
3989,YJL047C-A,6678.5,1332.5
3990,YMR272W-A,5666,1224
3991,YNL023C,143405,28045.5
3992,YBL009W,100668.5,20269
3993,YJR115W,25245,5078
3994,YLR335W,106935.5,19850
3995,YDL062W,21164,4596.5
3996,YDR438W,55407.5,12437.5
3997,YGR180C,51395,11066
3998,YMR027W,69987.5,14731
3999,YIL108W,103530.5,21041.5
4000,YEL035C,24799.5,5088
4001,YLR464W,46029,6336
4002,YNL055C,42265,8479.5
4003,YDL048C,72916.5,14010
4004,YNL164C,52198,9861
4005,YLR390W-A,35671.5,5817.5
4006,YHL042W,22520.5,4905
4007,YFR011C,25361.5,4903
4008,YKL050C,136767.5,25264
4009,YAR071W,69577,14566
4010,YIL044C,44432.5,8538.5
4011,YJR044C,21057.5,4899
4012,YIL123W,71067.5,12757
4013,YCL066W,26171,5731.5
4014,YJR144W,40008,8234
4015,YPR169W,73179.5,14493
4016,YGR062C,47127.5,9926
4017,YKL008C,62465.5,14419
4018,YFL064C,26006.5,5614
4019,YMR257C,119116.5,26137.5
4020,YKL224C,18458,3581.5
4021,YBR187W,41844.5,8740.5
4022,YNL185C,23555.5,4608
4023,YMR282C,86353.5,18664.5
4024,YPL183C,150869,31970.5
4025,YGL038C,71493.5,15018
4026,YPL080C,16233.5,3619
4027,YNL118C,144120.5,27407.5
4028,YGR049W,27942,5709
4029,YIL041W,48480.5,9122.5
4030,YLR303W,66255.5,13399.5
4031,YOR194C,42444.5,7817.5
4032,YPR129W,51884,9385
4033,YGL119W,74555,15230.5
4034,YLR232W,17280,3470.5
4035,YLR010C,23962.5,5160.5
4036,YNL094W,87430,17162.5
4037,YMR154C,108312,22431
4038,YDR527W,65176,12939
4039,YKR025W,41891.5,7780
4040,YDL185W,159571,31788
4041,YJR091C,162221,30724
4042,YGL124C,95887.5,19821.5
4043,YBR217W,27757.5,5271
4044,YGR132C,42784,8186
4045,YIL125W,150848.5,30544
4046,YOR210W,10545.5,2224
4047,YHR205W,122533.5,23985.5
4048,YOR105W,16191.5,3454
4049,YDR157W,20019,4601
4050,YAL044C,25353.5,4857
4051,YBL078C,17531,3700
4052,YHR008C,34682,7153.5
4053,YFR004W,45561.5,9025
4054,YOR111W,34593.5,7294.5
4055,YLR338W,42461,7899
4056,YNL059C,112061,22329.5
4057,YEL052W,75845,15915.5
4058,YNL076W,86752.5,16203.5
4059,YHR107C,60493,11783.5
4060,YBR010W,20316.5,3884.5
4061,YML079W,29989,6087
4062,YNR063W,90408,18973
4063,YBR171W,30737.5,6500
4064,YJL155C,67250.5,14045
4065,YOR032C,64577.5,12193
4066,YNL170W,19654,4218.5
4067,YPL061W,74439.5,14864.5
4068,YAR030C,17006,3836
4069,YDR261W-B,263022,52915
4070,YER059W,62466.5,11799
4071,YBR141W-A,4747,907
4072,YCR003W,27281,5687.5
4073,YDL154W,133990,27483.5
4074,YOR375C,67616.5,13306.5
4075,YLR276C,88308.5,18133.5
4076,YNL304W,61969,12122
4077,YER177W,39800,7429.5
4078,YKL174C,92303.5,20266.5
4079,YNL261W,71435,15206.5
4080,YOL022C,60717.5,12010.5
4081,YJR086W,16453.5,3107
4082,YGL042C,15262,3778.5
4083,YMR181C,23003.5,4538.5
4084,YLR317W,21634.5,4514
4085,YFR057W,22647,5080.5
4086,YOR166C,68193.5,13950
4087,YHR036W,70024,13616.5
4088,YCR049C,22157.5,4213
4089,YGR033C,35643,7457
4090,YNL075W,43159.5,8455.5
4091,YHR163W,37149,7480.5
4092,YLR371W,201645.5,40213.5
4093,YPL001W,55768.5,11951
4094,YMR288W,144416,29658
4095,YNL161W,112299.5,21705
4096,YJL215C,17872,3664.5
4097,YGR075C,36120.5,7614.5
4098,YPL271W,9367.5,1786
4099,YGR041W,81381,15615.5
4100,YML105C,40635,8035
4101,YGR086C,50417,9222
4102,YHR206W,92452.5,17427
4103,YDL088C,78561.5,14792
4104,YNL209W,91301,17335.5
4105,YER166W,233630,48350
4106,YBR200W-A,8207.5,1903.5
4107,YNL294C,79375,16945
4108,YBR161W,56077.5,12743.5
4109,YER023W,42619.5,8146
4110,YNR034W,47784,9602
4111,YLR068W,22393,4405.5
4112,YEL056W,59699,11747
4113,YBL082C,68330.5,15575
4114,YER087W,85654.5,17708.5
4115,YMR189W,153979.5,30772
4116,YDL103C,70954,14478.5
4117,YER038C,69154.5,14704.5
4118,YMR262W,46602,9689
4119,YPL040C,148957.5,31349.5
4120,YJL010C,99052.5,20610
4121,YDR014W,96241,19977
4122,YLL055W,79281,17267.5
4123,YGR122W,59884.5,12465.5
4124,YFR038W,126777,25926.5
4125,YJL153C,79340,16155.5
4126,YOR004W,37788.5,7273.5
4127,YIL136W,58192,11042.5
4128,YDR256C,76665,15503
4129,YGR139W,16785.5,3958.5
4130,YNL001W,57485.5,12399
4131,YDL237W,58195.5,12443
4132,YPR024W,111090,21523
4133,YOR005C,140380.5,29415
4134,YPL125W,153730.5,32500.5
4135,YOR241W,81541.5,17094
4136,YLR285W,38966,7999.5
4137,YDR205W,108131.5,23346
4138,YNL175C,59818,11534
4139,YLR416C,19794.5,3963.5
4140,YLR189C,178068.5,36536
4141,YGR145W,104985,20683.5
4142,YJR155W,42945.5,9008.5
4143,YDR027C,132152,26641.5
4144,YNR012W,74647,15478.5
