"","ID","fulllength","protein"
"631","ENSMUST00000095934",48318.5,5793
"632","ENSMUST00000094335",92210,6002
"633","ENSMUST00000147835",49784,6705.5
"634","ENSMUST00000099626",102556.5,6360
"635","ENSMUST00000052825",49226,6465
"636","ENSMUST00000172332",210202,5957
"637","ENSMUST00000081527",62880.5,5760.5
"638","ENSMUST00000085989",70975,6608
"639","ENSMUST00000062045",36739,5958.5
"640","ENSMUST00000051484",69170,6172
"641","ENSMUST00000027230",71905.5,6039
"642","ENSMUST00000043577",69859,6789
"643","ENSMUST00000094245",62194.5,6681.5
"644","ENSMUST00000071263",57402,6454.5
"645","ENSMUST00000045301",189558.5,6019
"646","ENSMUST00000065740",91248.5,5013.5
"647","ENSMUST00000038693",49200,6880
"648","ENSMUST00000060427",75145,5721
"649","ENSMUST00000108878",124566,5898
"650","ENSMUST00000059966",134611.5,6750
"651","ENSMUST00000099265",105880,6363.5
"652","ENSMUST00000059808",51730.5,6164.5
"653","ENSMUST00000096420",209880,6802.5
"654","ENSMUST00000061403",49717,5656.5
"655","ENSMUST00000057072",142912.5,6800.5
"656","ENSMUST00000069549",58140,7224.5
"657","ENSMUST00000049697",117040,7115.5
"658","ENSMUST00000049642",69540.5,6856
"659","ENSMUST00000061866",48874.5,6651.5
"660","ENSMUST00000163157",49593,7256.5
"661","ENSMUST00000171345",49009,7256.5
"662","ENSMUST00000163899",49011,7262.5
"663","ENSMUST00000170404",49003,7256.5
"664","ENSMUST00000168469",49009,7250
"665","ENSMUST00000164221",42339,7229
"666","ENSMUST00000163669",42339,7229
"667","ENSMUST00000170389",49013,7256.5
"668","ENSMUST00000167350",49013,7256.5
"669","ENSMUST00000166683",49013,7256.5
"670","ENSMUST00000168829",49604,7273.5
"671","ENSMUST00000164500",42345,7224
"672","ENSMUST00000170605",42345,7224
"673","ENSMUST00000171947",77304.5,7229
"674","ENSMUST00000172384",77358,7291
"675","ENSMUST00000036194",48494,6995
"676","ENSMUST00000059231",106541.5,5651.5
"677","ENSMUST00000069562",43670,6876.5
"678","ENSMUST00000056184",59602.5,6130.5
"679","ENSMUST00000072518",51096,6751
"680","ENSMUST00000073857",51098,6751
"681","ENSMUST00000025727",110626.5,6182.5
"682","ENSMUST00000061728",94905,6846
"683","ENSMUST00000050555",134766.5,6691.5
"684","ENSMUST00000092405",41420,6085.5
"685","ENSMUST00000039011",57419,6994
"686","ENSMUST00000022708",152895.5,6370
"687","ENSMUST00000056460",51684,7160.5
"688","ENSMUST00000086914",104849.5,6575
"689","ENSMUST00000059596",63345.5,5955
"690","ENSMUST00000105121",38430,7155.5
"691","ENSMUST00000105124",38432,7159
"692","ENSMUST00000021240",61782,7107
"693","ENSMUST00000069912",325942.5,6326
"694","ENSMUST00000025388",71872.5,7198
"695","ENSMUST00000058710",55987,7007
"696","ENSMUST00000058142",41705.5,6029.5
"697","ENSMUST00000104958",41348.5,7142.5
"698","ENSMUST00000079684",47809.5,6938.5
"699","ENSMUST00000119972",50286.5,7032.5
"700","ENSMUST00000097942",58371.5,6107
"701","ENSMUST00000169090",100060.5,6476
"702","ENSMUST00000069476",202628.5,6429.5
"703","ENSMUST00000058475",82038.5,6443.5
"704","ENSMUST00000099528",161790.5,7770.5
"705","ENSMUST00000105059",52575.5,6098
"706","ENSMUST00000054551",127669,6680
"707","ENSMUST00000072359",104119,6456
"708","ENSMUST00000057311",79542.5,6968
"709","ENSMUST00000104947",49509.5,7296
"710","ENSMUST00000057074",49241,7376.5
"711","ENSMUST00000074205",39396,7213.5
"712","ENSMUST00000052512",77994.5,7399.5
"713","ENSMUST00000096367",207823,7782.5
"714","ENSMUST00000059468",60510.5,7823.5
"715","ENSMUST00000062638",132366.5,8284
"716","ENSMUST00000061681",67004,7669
"717","ENSMUST00000091336",82952,7584
"718","ENSMUST00000167951",89967,6608
"719","ENSMUST00000075686",220243,7177.5
"720","ENSMUST00000098532",44643.5,6528
"721","ENSMUST00000112473",65315,7346
"722","ENSMUST00000057773",53662.5,6971
"723","ENSMUST00000056882",107341.5,6856
"724","ENSMUST00000059607",82130.5,9036
"725","ENSMUST00000071745",46534.5,7947.5
"726","ENSMUST00000057110",117645.5,7419
"727","ENSMUST00000105054",45659.5,7091
"728","ENSMUST00000074680",42558,8003
"729","ENSMUST00000071172",42157.5,7947.5
"730","ENSMUST00000085282",42007,7945.5
"731","ENSMUST00000085365",42007,7929
"732","ENSMUST00000090170",42705,7926
"733","ENSMUST00000114355",65988.5,7355.5
"734","ENSMUST00000093797",42716,7946.5
"735","ENSMUST00000058635",66685,8510.5
"736","ENSMUST00000088237",194328.5,7007.5
"737","ENSMUST00000063585",47106,7258.5
"738","ENSMUST00000027054",43512.5,8591.5
"739","ENSMUST00000171570",52271,9187.5
"740","ENSMUST00000168347",140880.5,7434.5
"741","ENSMUST00000061767",167100,6973.5
"742","ENSMUST00000050373",65757.5,8145.5
"743","ENSMUST00000053225",101291.5,7515.5
"744","ENSMUST00000140702",76962.5,8217
"745","ENSMUST00000073834",70609,8219
"746","ENSMUST00000170662",187771.5,7652.5
"747","ENSMUST00000169678",47223.5,8210.5
"748","ENSMUST00000102943",58836.5,8238
"749","ENSMUST00000089279",66197,7779.5
"750","ENSMUST00000094331",295233,8174.5
"751","ENSMUST00000097228",92338,8245.5
"752","ENSMUST00000058678",161774.5,7819
"753","ENSMUST00000105101",94462.5,8307
"754","ENSMUST00000116094",62016,7849
"755","ENSMUST00000078371",44259,9243
"756","ENSMUST00000055915",98605,7186.5
"757","ENSMUST00000094339",130536,6949.5
"758","ENSMUST00000164322",45098,7653.5
"759","ENSMUST00000166572",45098,7653.5
"760","ENSMUST00000164164",45098,7653.5
"761","ENSMUST00000068140",85632,7698.5
"762","ENSMUST00000050940",48218.5,7847.5
"763","ENSMUST00000099726",89592.5,7154.5
"764","ENSMUST00000107440",59606,7274
"765","ENSMUST00000026677",66769.5,9234
"766","ENSMUST00000077301",47068.5,9813
"767","ENSMUST00000171400",67063.5,8138.5
"768","ENSMUST00000045674",142612.5,8879.5
"769","ENSMUST00000098825",96850.5,8135.5
"770","ENSMUST00000061859",50791.5,8220
"771","ENSMUST00000170335",47012.5,8616
"772","ENSMUST00000076842",46158,8571.5
"773","ENSMUST00000070642",74218,8069.5
"774","ENSMUST00000057740",50931.5,8556.5
"775","ENSMUST00000060128",91471,8724
"776","ENSMUST00000175716",47003,10290.5
"777","ENSMUST00000160431",117214.5,9721.5
"778","ENSMUST00000096612",51388,10117
"779","ENSMUST00000081186",51230,10518
"780","ENSMUST00000050562",66986,10033
"781","ENSMUST00000043797",62647.5,9451
"782","ENSMUST00000073728",48932.5,10023.5
"783","ENSMUST00000080253",52674.5,10464.5
"784","ENSMUST00000097290",87025.5,9174.5
"785","ENSMUST00000102551",50445,10204.5
"786","ENSMUST00000176954",51035.5,10333
"787","ENSMUST00000164732",54066.5,10242.5
"788","ENSMUST00000171186",52279.5,10313.5
"789","ENSMUST00000173956",87157.5,9986.5
"790","ENSMUST00000072632",52994,10350
"791","ENSMUST00000053652",47571.5,10747.5
"792","ENSMUST00000072972",52133,10400.5
"793","ENSMUST00000097177",210396.5,8691.5
"794","ENSMUST00000164518",68073,8132.5
"795","ENSMUST00000007980",132508,8383.5
"796","ENSMUST00000175817",49536.5,10502.5
"797","ENSMUST00000176874",53942.5,10442.5
"798","ENSMUST00000177435",54476,10645.5
"799","ENSMUST00000078890",52328.5,10406.5
"800","ENSMUST00000176121",51525,10696
"801","ENSMUST00000176572",52340.5,10496
"802","ENSMUST00000173014",100339,8805
"803","ENSMUST00000096301",87089,8420.5
"804","ENSMUST00000079669",52589,10556.5
"805","ENSMUST00000177267",50353.5,10526
"806","ENSMUST00000176085",52296,10554.5
"807","ENSMUST00000168416",50854.5,10530
"808","ENSMUST00000176177",51345.5,10494.5
"809","ENSMUST00000078186",60295.5,10511.5
"810","ENSMUST00000176395",48718,10550
"811","ENSMUST00000040445",91363,8099.5
"812","ENSMUST00000075025",54197,10448
"813","ENSMUST00000176376",76007.5,10526
"814","ENSMUST00000099619",47863,10604
"815","ENSMUST00000061701",50880,10157
"816","ENSMUST00000099754",50606,10183.5
"817","ENSMUST00000077386",53687,10158.5
"818","ENSMUST00000099799",54948.5,10459.5
"819","ENSMUST00000050660",70103.5,10336.5
"820","ENSMUST00000070163",52787,10292
"821","ENSMUST00000177072",51174.5,10769
"822","ENSMUST00000090328",49867.5,10433.5
"823","ENSMUST00000089918",61293,10742
"824","ENSMUST00000055322",161684,7530
"825","ENSMUST00000082167",51049,10460
"826","ENSMUST00000055964",49663.5,10534.5
"827","ENSMUST00000099784",51806,10271
"828","ENSMUST00000173816",48226,9980.5
"829","ENSMUST00000053413",204721,9127.5
"830","ENSMUST00000173571",57523.5,10067
"831","ENSMUST00000055314",125360.5,10373
"832","ENSMUST00000073005",50141.5,9806.5
"833","ENSMUST00000169123",58316,9835
"834","ENSMUST00000086229",49486,10447.5
"835","ENSMUST00000077785",51325.5,10187.5
"836","ENSMUST00000111507",51145.5,10100
"837","ENSMUST00000105159",50258.5,10393
"838","ENSMUST00000165255",50260.5,10487
"839","ENSMUST00000105160",50262.5,10466
"840","ENSMUST00000064452",52431,10484.5
"841","ENSMUST00000073765",51490.5,10501
"842","ENSMUST00000099777",52374.5,10400.5
"843","ENSMUST00000084791",49994.5,10521
"844","ENSMUST00000073671",52778.5,10356
"845","ENSMUST00000172230",48523,10187.5
"846","ENSMUST00000075177",52798.5,10279.5
"847","ENSMUST00000077471",62536,10383
"848","ENSMUST00000074177",53695,10452
"849","ENSMUST00000078299",54795.5,10465
"850","ENSMUST00000079113",101295.5,10677
"851","ENSMUST00000090717",49532,10728.5
"852","ENSMUST00000099770",53652,10538.5
"853","ENSMUST00000051874",48863.5,10138.5
"854","ENSMUST00000099773",52882,10493.5
"855","ENSMUST00000089830",55582,10734
"856","ENSMUST00000082220",53352,10240.5
"857","ENSMUST00000075381",49411.5,10305
"858","ENSMUST00000080231",50589,10231
"859","ENSMUST00000065781",51275,10873
"860","ENSMUST00000069578",54296,10497.5
"861","ENSMUST00000075680",49864.5,10416
"862","ENSMUST00000081236",51915,10467
"863","ENSMUST00000077116",52393,10675
"864","ENSMUST00000078289",52262.5,10274
"865","ENSMUST00000169373",51064.5,10515.5
"866","ENSMUST00000099810",53428.5,10664.5
"867","ENSMUST00000044256",52522,10445.5
"868","ENSMUST00000045066",50223,10454
"869","ENSMUST00000058046",51653.5,10472.5
"870","ENSMUST00000081533",49478,10202
"871","ENSMUST00000099755",50159,10682.5
"872","ENSMUST00000071208",51986,10526.5
"873","ENSMUST00000071905",55968,10305
"874","ENSMUST00000163469",49481,10596
"875","ENSMUST00000057386",54674,10228
"876","ENSMUST00000078103",52115,10250
"877","ENSMUST00000075329",50176,10451.5
"878","ENSMUST00000038432",52180,10291.5
"879","ENSMUST00000099756",50576,10540.5
"880","ENSMUST00000099928",53518,10427.5
"881","ENSMUST00000099929",53468.5,10466.5
"882","ENSMUST00000060795",50480,10367
"883","ENSMUST00000072784",52305,10437
"884","ENSMUST00000071484",54871.5,10566
"885","ENSMUST00000095991",54125.5,10634.5
"886","ENSMUST00000082131",54018,10478
"887","ENSMUST00000075030",50031,10630
"888","ENSMUST00000164157",50034,10671
"889","ENSMUST00000077460",51954,10360.5
"890","ENSMUST00000080759",51667.5,10148.5
"891","ENSMUST00000057886",50750,10368.5
"892","ENSMUST00000062380",49995.5,10581.5
"893","ENSMUST00000077008",51388.5,10207
"894","ENSMUST00000076262",50117.5,10782
"895","ENSMUST00000099824",52931.5,10675.5
"896","ENSMUST00000070808",51908,10134.5
"897","ENSMUST00000060243",50524,10359.5
"898","ENSMUST00000074132",71399.5,10081.5
"899","ENSMUST00000098844",63708,10115.5
"900","ENSMUST00000059512",52360,10253
"901","ENSMUST00000095955",52182,10473.5
"902","ENSMUST00000095953",49670,10470
"903","ENSMUST00000059754",49226.5,10235
"904","ENSMUST00000061723",54359,10116.5
"905","ENSMUST00000050733",52638,10730
"906","ENSMUST00000057236",58639,9155.5
"907","ENSMUST00000079298",50479,10566.5
"908","ENSMUST00000095954",49684,10426
"909","ENSMUST00000059859",49555.5,10410
"910","ENSMUST00000089420",55098,10476.5
"911","ENSMUST00000073663",51549.5,10382.5
"912","ENSMUST00000076086",55794,10493
"913","ENSMUST00000169556",90946.5,10146.5
"914","ENSMUST00000072395",52866.5,10249
"915","ENSMUST00000164985",49893,10542
"916","ENSMUST00000057775",51835.5,10556.5
"917","ENSMUST00000086062",52261.5,10479
"918","ENSMUST00000084760",53844.5,10264.5
"919","ENSMUST00000060374",75757,10686.5
"920","ENSMUST00000050807",50592.5,10390.5
"921","ENSMUST00000062833",53704,10410.5
"922","ENSMUST00000073667",52662.5,10088.5
"923","ENSMUST00000095394",51030,11115.5
"924","ENSMUST00000054866",50499,10266.5
"925","ENSMUST00000099852",52634.5,10629.5
"926","ENSMUST00000080634",49959,10530.5
"927","ENSMUST00000086064",52160,10566.5
"928","ENSMUST00000080835",51874.5,10294
"929","ENSMUST00000084456",54418,10128
"930","ENSMUST00000052274",53273.5,10379
"931","ENSMUST00000084454",51424.5,10031
"932","ENSMUST00000059440",49822.5,10003
"933","ENSMUST00000052560",52760,10481
"934","ENSMUST00000176252",60618.5,10858
"935","ENSMUST00000176073",48345,10817.5
"936","ENSMUST00000079178",52447.5,10526
"937","ENSMUST00000169800",49906,10522.5
"938","ENSMUST00000160726",74124,8805
"939","ENSMUST00000072976",49906,10521
"940","ENSMUST00000050729",51584.5,10707
"941","ENSMUST00000060345",55519,10423
"942","ENSMUST00000062407",52927,10613
"943","ENSMUST00000089836",55697,10735.5
"944","ENSMUST00000067670",51005.5,10568
"945","ENSMUST00000059038",49593.5,10715.5
"946","ENSMUST00000099788",50690.5,10574.5
"947","ENSMUST00000099791",51092.5,10781.5
"948","ENSMUST00000098205",54056.5,10656
"949","ENSMUST00000082027",51244,10758.5
"950","ENSMUST00000051004",56286,10634
"951","ENSMUST00000099796",51058,10661
"952","ENSMUST00000057251",52174,9945.5
"953","ENSMUST00000073122",57070.5,10655
"954","ENSMUST00000091064",79739.5,9759
"955","ENSMUST00000111568",50774,10588.5
"956","ENSMUST00000067597",54059,10668.5
"957","ENSMUST00000171679",51864.5,10178
"958","ENSMUST00000091731",52778.5,10746.5
"959","ENSMUST00000080681",54741.5,10155.5
"960","ENSMUST00000050585",53393,10206
"961","ENSMUST00000075055",56450.5,10549
"962","ENSMUST00000060728",48347,10067
"963","ENSMUST00000110445",56360.5,10663
"964","ENSMUST00000062229",50449,10547
"965","ENSMUST00000074897",49249.5,10175.5
"966","ENSMUST00000050915",53882,10594
"967","ENSMUST00000074192",52406,10240
"968","ENSMUST00000057924",52942.5,10393
"969","ENSMUST00000047870",50523,10512
"970","ENSMUST00000174139",49484.5,10428
"971","ENSMUST00000076914",49736,10543
"972","ENSMUST00000113636",54201,10484
"973","ENSMUST00000063168",50952.5,10670
"974","ENSMUST00000076245",53650.5,10475
"975","ENSMUST00000091986",50004,10672
"976","ENSMUST00000090701",48129,10533.5
"977","ENSMUST00000074739",51627,10579
"978","ENSMUST00000098215",51958.5,10455
"979","ENSMUST00000099865",53473.5,10590.5
"980","ENSMUST00000091996",52343,10452.5
"981","ENSMUST00000073507",53658.5,10405.5
"982","ENSMUST00000099613",51913.5,10723.5
"983","ENSMUST00000057394",46871,10657
"984","ENSMUST00000095391",49757,10965.5
"985","ENSMUST00000059244",52815.5,10717
"986","ENSMUST00000170504",51543.5,10021
"987","ENSMUST00000079135",49161.5,10433.5
"988","ENSMUST00000077843",49162.5,10445.5
"989","ENSMUST00000074874",53776,10517
"990","ENSMUST00000062248",53637.5,10523.5
"991","ENSMUST00000099871",51360.5,10548.5
"992","ENSMUST00000099602",50227.5,10837
"993","ENSMUST00000099620",50777,10951
"994","ENSMUST00000078936",54195,10389
"995","ENSMUST00000066997",52387,10358.5
"996","ENSMUST00000059996",51150,10828.5
"997","ENSMUST00000087092",74518.5,10847
"998","ENSMUST00000056144",53054,10325
"999","ENSMUST00000078209",52220.5,10322
"1000","ENSMUST00000056592",51435,10640.5
"1001","ENSMUST00000078603",50124,10783.5
"1002","ENSMUST00000061990",54061,10357
"1003","ENSMUST00000050928",51375.5,10654.5
"1004","ENSMUST00000099908",54557.5,10380
"1005","ENSMUST00000098176",53167.5,10672
"1006","ENSMUST00000052516",51792,10652
"1007","ENSMUST00000071449",53170,10889.5
"1008","ENSMUST00000099893",53706.5,10812
"1009","ENSMUST00000093434",50436,10238.5
"1010","ENSMUST00000099886",49386,10672.5
"1011","ENSMUST00000052975",49852,10218.5
"1012","ENSMUST00000059560",51126,10236.5
"1013","ENSMUST00000098137",54819,10453.5
"1014","ENSMUST00000084753",52377.5,10481
"1015","ENSMUST00000055298",52444,10511.5
"1016","ENSMUST00000069279",50404,10628.5
"1017","ENSMUST00000080474",49170,10384
"1018","ENSMUST00000061365",55141.5,10561
"1019","ENSMUST00000049624",49730.5,10451.5
"1020","ENSMUST00000055672",52294,10473
"1021","ENSMUST00000051346",55840,10670.5
"1022","ENSMUST00000166583",66821.5,9765.5
"1023","ENSMUST00000169307",109331,10502
"1024","ENSMUST00000050412",55108.5,10797.5
"1025","ENSMUST00000079891",50274.5,10816
"1026","ENSMUST00000058609",54488,10507
"1027","ENSMUST00000087814",53357.5,10515
"1028","ENSMUST00000058737",50276.5,10495
"1029","ENSMUST00000078933",52653.5,10356
"1030","ENSMUST00000074611",47157,10726
"1031","ENSMUST00000098224",53542.5,9963.5
"1032","ENSMUST00000099779",53412,10402.5
"1033","ENSMUST00000077343",50140,10526.5
"1034","ENSMUST00000061693",49357,10462.5
"1035","ENSMUST00000052307",50352,10767.5
"1036","ENSMUST00000051540",52758.5,10761
"1037","ENSMUST00000055204",52854,10471.5
"1038","ENSMUST00000077075",53117,10671
"1039","ENSMUST00000073675",49618,10310
"1040","ENSMUST00000099766",54692.5,10704
"1041","ENSMUST00000098324",181066.5,10436.5
"1042","ENSMUST00000098217",53318.5,10605.5
"1043","ENSMUST00000073895",52572,10739.5
"1044","ENSMUST00000099768",56687.5,10710.5
"1045","ENSMUST00000080365",49681.5,10223
"1046","ENSMUST00000099772",53625,10798.5
"1047","ENSMUST00000058178",87259,9179
"1048","ENSMUST00000086061",53053.5,10583.5
"1049","ENSMUST00000104979",61354.5,9869.5
"1050","ENSMUST00000053599",55718,10259.5
"1051","ENSMUST00000060562",49767,10777.5
"1052","ENSMUST00000164307",52481,11173.5
"1053","ENSMUST00000076958",56205.5,10413
"1054","ENSMUST00000099924",55333.5,10525
"1055","ENSMUST00000078282",53961.5,10685.5
"1056","ENSMUST00000100518",272682.5,7151.5
"1057","ENSMUST00000076373",54322.5,9169
"1058","ENSMUST00000106864",54980,10754
"1059","ENSMUST00000061920",52810,10595.5
"1060","ENSMUST00000108465",54258.5,10606.5
"1061","ENSMUST00000168315",52318,10812
"1062","ENSMUST00000057104",56312.5,10592
"1063","ENSMUST00000056499",55668.5,10508
"1064","ENSMUST00000104917",52989.5,10430.5
"1065","ENSMUST00000056727",54509.5,10625.5
"1066","ENSMUST00000098201",52248,10927
"1067","ENSMUST00000077060",52991.5,10253.5
"1068","ENSMUST00000035250",50815.5,10831
"1069","ENSMUST00000098225",51539,10259.5
"1070","ENSMUST00000099151",121361.5,8739.5
"1071","ENSMUST00000081520",54795.5,10699
"1072","ENSMUST00000078458",78474.5,10155.5
"1073","ENSMUST00000051355",54073,10288.5
"1074","ENSMUST00000074324",54701.5,11044
"1075","ENSMUST00000059216",52445.5,10480
"1076","ENSMUST00000099833",80993,10683.5
"1077","ENSMUST00000091736",54129,10957
"1078","ENSMUST00000051982",52272,10319
"1079","ENSMUST00000099835",51902.5,10956
"1080","ENSMUST00000134550",83016,9359
"1081","ENSMUST00000099832",54759,10813.5
"1082","ENSMUST00000055890",52424,10460.5
"1083","ENSMUST00000059486",51120.5,10839
"1084","ENSMUST00000096006",53990.5,10700
"1085","ENSMUST00000050541",52016.5,10480.5
"1086","ENSMUST00000087822",52068,10983.5
"1087","ENSMUST00000051520",52622.5,10718.5
"1088","ENSMUST00000106888",255304.5,10466.5
"1089","ENSMUST00000051238",53084,10843.5
"1090","ENSMUST00000097325",51756.5,10834
"1091","ENSMUST00000167238",51756.5,10799
"1092","ENSMUST00000058744",54939.5,10613
"1093","ENSMUST00000055840",53668.5,10656
"1094","ENSMUST00000068475",53881,10411
"1095","ENSMUST00000071943",55265.5,10409
"1096","ENSMUST00000098174",52043,10678.5
"1097","ENSMUST00000079234",87556,10471.5
"1098","ENSMUST00000050157",50656,10507.5
"1099","ENSMUST00000057390",53125.5,10611.5
"1100","ENSMUST00000068531",53489.5,10958.5
"1101","ENSMUST00000079465",54496.5,10404.5
"1102","ENSMUST00000079459",51576.5,10488
"1103","ENSMUST00000084455",49739,10321
"1104","ENSMUST00000051943",52513,10462.5
"1105","ENSMUST00000060434",51352,10598
"1106","ENSMUST00000079875",53226,10558.5
"1107","ENSMUST00000059033",54065,10599
"1108","ENSMUST00000084816",50810,10645.5
"1109","ENSMUST00000095108",58091,10446
"1110","ENSMUST00000061293",54690,10489
"1111","ENSMUST00000078193",54827,9547.5
