protein localization to vacuolar membrane (GO:1903778),1,1,0.1,+,9.84,9.67E-02
isoleucine transmembrane transport (GO:1903714),1,1,0.1,+,9.84,9.67E-02
regulation of transcription from RNA polymerase II promoter involved in kidney development (GO:0060994),1,1,0.1,+,9.84,9.67E-02
lipid tube assembly involved in organelle fusion (GO:0060989),1,1,0.1,+,9.84,9.67E-02
peptidyl-aspartic acid hydroxylation (GO:0042264),1,1,0.1,+,9.84,9.67E-02
negative regulation of microglial cell migration (GO:1904140),1,1,0.1,+,9.84,9.67E-02
1-aminocyclopropane-1-carboxylate biosynthetic process (GO:0042218),1,1,0.1,+,9.84,9.67E-02
protein localization to microvillus (GO:1904106),2,2,0.2,+,9.84,1.81E-02
positive regulation of Schwann cell proliferation (GO:0010625),1,1,0.1,+,9.84,9.67E-02
semicircular canal fusion (GO:0060879),1,1,0.1,+,9.84,9.67E-02
establishment of epithelial cell apical/basal polarity involved in camera-type eye morphogenesis (GO:0003412),1,1,0.1,+,9.84,9.67E-02
optic cup structural organization (GO:0003409),1,1,0.1,+,9.84,9.67E-02
renal phosphate ion absorption (GO:0097291),1,1,0.1,+,9.84,9.67E-02
positive regulation of Wnt signaling pathway by BMP signaling pathway (GO:0060804),1,1,0.1,+,9.84,9.67E-02
epiblast cell-extraembryonic ectoderm cell signaling involved in anterior/posterior axis specification (GO:0060802),1,1,0.1,+,9.84,9.67E-02
cellular urea homeostasis (GO:0097277),1,1,0.1,+,9.84,9.67E-02
cellular creatinine homeostasis (GO:0097276),1,1,0.1,+,9.84,9.67E-02
cellular ammonium homeostasis (GO:0097275),1,1,0.1,+,9.84,9.67E-02
ammonium homeostasis (GO:0097272),2,2,0.2,+,9.84,1.81E-02
negative regulation of cystathionine beta-synthase activity (GO:1904042),1,1,0.1,+,9.84,9.67E-02
regulation of cystathionine beta-synthase activity (GO:1904041),1,1,0.1,+,9.84,9.67E-02
mitochondrial unfolded protein response (GO:0034514),1,1,0.1,+,9.84,9.67E-02
tRNA N2-guanine methylation (GO:0002940),1,1,0.1,+,9.84,9.67E-02
negative regulation of mesenchymal cell apoptotic process involved in mesonephric nephron morphogenesis (GO:0061296),1,1,0.1,+,9.84,9.67E-02
regulation of mesenchymal cell apoptotic process involved in mesonephric nephron morphogenesis (GO:0061295),1,1,0.1,+,9.84,9.67E-02
negative regulation of mesonephros development (GO:0061218),1,1,0.1,+,9.84,9.67E-02
mesenchymal smoothened signaling pathway involved in prostate gland development (GO:0060783),1,1,0.1,+,9.84,9.67E-02
regulation of mesenchymal cell proliferation involved in prostate gland development (GO:0060782),1,1,0.1,+,9.84,9.67E-02
lamellipodium assembly involved in ameboidal cell migration (GO:0003363),1,1,0.1,+,9.84,9.67E-02
nicotinamide riboside metabolic process (GO:0046495),1,1,0.1,+,9.84,9.67E-02
cellular response to sodium dodecyl sulfate (GO:0072707),1,1,0.1,+,9.84,9.67E-02
response to sodium dodecyl sulfate (GO:0072706),1,1,0.1,+,9.84,9.67E-02
regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation (GO:0060734),1,1,0.1,+,9.84,9.67E-02
D-alanine metabolic process (GO:0046436),1,1,0.1,+,9.84,9.67E-02
dentin mineralization (GO:0097188),1,1,0.1,+,9.84,9.67E-02
cellular response to azide (GO:0097185),1,1,0.1,+,9.84,9.67E-02
response to azide (GO:0097184),1,1,0.1,+,9.84,9.67E-02
growth factor dependent regulation of skeletal muscle satellite cell proliferation (GO:0014843),1,1,0.1,+,9.84,9.67E-02
negative regulation of translational initiation by iron (GO:0045993),1,1,0.1,+,9.84,9.67E-02
regulation of sclerotome development (GO:0061190),1,1,0.1,+,9.84,9.67E-02
positive regulation of sclerotome development (GO:0061189),1,1,0.1,+,9.84,9.67E-02
lung proximal/distal axis specification (GO:0061115),1,1,0.1,+,9.84,9.67E-02
response to lipoic acid (GO:1903442),1,1,0.1,+,9.84,9.67E-02
seminal vesicle epithelium development (GO:0061108),1,1,0.1,+,9.84,9.67E-02
positive regulation of sodium:potassium-exchanging ATPase activity (GO:1903408),2,2,0.2,+,9.84,1.81E-02
regulation of sodium:potassium-exchanging ATPase activity (GO:1903406),2,2,0.2,+,9.84,1.81E-02
negative regulation of cholesterol transporter activity (GO:0060695),1,1,0.1,+,9.84,9.67E-02
post-embryonic cardiac muscle cell growth involved in heart morphogenesis (GO:0003247),1,1,0.1,+,9.84,9.67E-02
CMP-N-acetylneuraminate metabolic process (GO:0046381),1,1,0.1,+,9.84,9.67E-02
plasma membrane selenite transport (GO:0097080),1,1,0.1,+,9.84,9.67E-02
sensory organ boundary specification (GO:0008052),1,1,0.1,+,9.84,9.67E-02
positive regulation of synaptic growth at neuromuscular junction (GO:0045887),1,1,0.1,+,9.84,9.67E-02
maintenance of symbiont-containing vacuole by host (GO:0085018),1,1,0.1,+,9.84,9.67E-02
positive regulation of prostaglandin secretion involved in immune response (GO:0061078),1,1,0.1,+,9.84,9.67E-02
hepatoblast differentiation (GO:0061017),1,1,0.1,+,9.84,9.67E-02
nucleolar fragmentation (GO:0007576),1,1,0.1,+,9.84,9.67E-02
extension of a leading process involved in cell motility in cerebral cortex radial glia guided migration (GO:0021816),1,1,0.1,+,9.84,9.67E-02
glycolate biosynthetic process (GO:0046295),1,1,0.1,+,9.84,9.67E-02
"positive regulation of fructose 1,6-bisphosphate metabolic process (GO:0060552)",1,1,0.1,+,9.84,9.67E-02
"regulation of fructose 1,6-bisphosphate metabolic process (GO:0060551)",1,1,0.1,+,9.84,9.67E-02
"positive regulation of fructose 1,6-bisphosphate 1-phosphatase activity (GO:0060550)",1,1,0.1,+,9.84,9.67E-02
"regulation of fructose 1,6-bisphosphate 1-phosphatase activity (GO:0060549)",1,1,0.1,+,9.84,9.67E-02
terpene catabolic process (GO:0046247),1,1,0.1,+,9.84,9.67E-02
positive regulation of mitotic spindle elongation (GO:1902846),1,1,0.1,+,9.84,9.67E-02
proximal/distal axis specification (GO:0009946),4,3,0.41,+,7.38,8.28E-03
positive regulation of phospholipase C-activating G protein-coupled receptor signaling pathway (GO:1900738),4,3,0.41,+,7.38,8.28E-03
adenylate cyclase-activating adrenergic receptor signaling pathway involved in heart process (GO:0086023),4,3,0.41,+,7.38,8.28E-03
glycine decarboxylation via glycine cleavage system (GO:0019464),3,2,0.3,+,6.56,3.80E-02
positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response (GO:0006990),3,2,0.3,+,6.56,3.80E-02
thorax and anterior abdomen determination (GO:0007356),3,2,0.3,+,6.56,3.80E-02
regulation of lipid transporter activity (GO:0110112),3,2,0.3,+,6.56,3.80E-02
tail-anchored membrane protein insertion into ER membrane (GO:0071816),3,2,0.3,+,6.56,3.80E-02
negative regulation of ER-associated ubiquitin-dependent protein catabolic process (GO:1903070),3,2,0.3,+,6.56,3.80E-02
positive regulation of hh target transcription factor activity (GO:0007228),3,2,0.3,+,6.56,3.80E-02
phospholipase C-activating serotonin receptor signaling pathway (GO:0007208),3,2,0.3,+,6.56,3.80E-02
eye pigment biosynthetic process (GO:0006726),3,2,0.3,+,6.56,3.80E-02
regulation of mesenchymal cell proliferation involved in ureter development (GO:0072199),3,2,0.3,+,6.56,3.80E-02
maternal process involved in parturition (GO:0060137),6,4,0.61,+,6.56,3.55E-03
positive regulation of mesenchymal stem cell proliferation (GO:1902462),3,2,0.3,+,6.56,3.80E-02
regulation of mesenchymal stem cell proliferation (GO:1902460),3,2,0.3,+,6.56,3.80E-02
cerebrospinal fluid secretion (GO:0033326),3,2,0.3,+,6.56,3.80E-02
male meiosis chromosome segregation (GO:0007060),3,2,0.3,+,6.56,3.80E-02
regulation of dendritic cell dendrite assembly (GO:2000547),3,2,0.3,+,6.56,3.80E-02
glycine catabolic process (GO:0006546),3,2,0.3,+,6.56,3.80E-02
thyroid hormone mediated signaling pathway (GO:0002154),3,2,0.3,+,6.56,3.80E-02
regulation of positive thymic T cell selection (GO:1902232),3,2,0.3,+,6.56,3.80E-02
regulation of macrophage colony-stimulating factor signaling pathway (GO:1902226),3,2,0.3,+,6.56,3.80E-02
maintenance of Golgi location (GO:0051684),3,2,0.3,+,6.56,3.80E-02
meiotic DNA double-strand break processing (GO:0000706),3,2,0.3,+,6.56,3.80E-02
cartilage homeostasis (GO:1990079),3,2,0.3,+,6.56,3.80E-02
pigment metabolic process involved in pigmentation (GO:0043474),3,2,0.3,+,6.56,3.80E-02
establishment or maintenance of actin cytoskeleton polarity (GO:0030950),3,2,0.3,+,6.56,3.80E-02
natural killer cell chemotaxis (GO:0035747),3,2,0.3,+,6.56,3.80E-02
"response to 3,3',5-triiodo-L-thyronine (GO:1905242)",3,2,0.3,+,6.56,3.80E-02
pigment metabolic process involved in developmental pigmentation (GO:0043324),3,2,0.3,+,6.56,3.80E-02
positive regulation of intracellular mRNA localization (GO:1904582),3,2,0.3,+,6.56,3.80E-02
regulation of intracellular mRNA localization (GO:1904580),3,2,0.3,+,6.56,3.80E-02
response to 17alpha-ethynylestradiol (GO:1904486),3,2,0.3,+,6.56,3.80E-02
peptidyl-lysine modification to peptidyl-hypusine (GO:0008612),3,2,0.3,+,6.56,3.80E-02
positive regulation of saliva secretion (GO:0046878),3,2,0.3,+,6.56,3.80E-02
regulation of saliva secretion (GO:0046877),6,4,0.61,+,6.56,3.55E-03
eye pigment metabolic process (GO:0042441),3,2,0.3,+,6.56,3.80E-02
regulation of polynucleotide adenylyltransferase activity (GO:1904245),3,2,0.3,+,6.56,3.80E-02
cuticle development (GO:0042335),3,2,0.3,+,6.56,3.80E-02
positive regulation of microglial cell mediated cytotoxicity (GO:1904151),3,2,0.3,+,6.56,3.80E-02
regulation of microglial cell mediated cytotoxicity (GO:1904149),3,2,0.3,+,6.56,3.80E-02
positive regulation of phosphatidylinositol biosynthetic process (GO:0010513),3,2,0.3,+,6.56,3.80E-02
positive regulation of translational fidelity (GO:0045903),3,2,0.3,+,6.56,3.80E-02
secretion by lung epithelial cell involved in lung growth (GO:0061033),3,2,0.3,+,6.56,3.80E-02
specification of axis polarity (GO:0065001),5,3,0.51,+,5.9,1.50E-02
regulation of binding of sperm to zona pellucida (GO:2000359),5,3,0.51,+,5.9,1.50E-02
formation of anatomical boundary (GO:0048859),5,3,0.51,+,5.9,1.50E-02
sensory perception of sour taste (GO:0050915),5,3,0.51,+,5.9,1.50E-02
regulation of phospholipase C-activating G protein-coupled receptor signaling pathway (GO:1900736),5,3,0.51,+,5.9,1.50E-02
brush border assembly (GO:1904970),5,3,0.51,+,5.9,1.50E-02
negative regulation of cardiac muscle contraction (GO:0055118),5,3,0.51,+,5.9,1.50E-02
"nuclear-transcribed mRNA catabolic process, deadenylation-independent decay (GO:0031086)",7,4,0.71,+,5.62,6.08E-03
"heparan sulfate proteoglycan biosynthetic process, enzymatic modification (GO:0015015)",6,3,0.61,+,4.92,2.41E-02
adenylate cyclase-inhibiting G protein-coupled glutamate receptor signaling pathway (GO:0007196),6,3,0.61,+,4.92,2.41E-02
regulation of keratinocyte apoptotic process (GO:1902172),6,3,0.61,+,4.92,2.41E-02
tripeptide transport (GO:0042939),6,3,0.61,+,4.92,2.41E-02
determination of left/right asymmetry in lateral mesoderm (GO:0003140),6,3,0.61,+,4.92,2.41E-02
negative regulation of intestinal cholesterol absorption (GO:0045796),2,1,0.2,+,4.92,1.84E-01
positive regulation of calcium:sodium antiporter activity (GO:1903281),2,1,0.2,+,4.92,1.84E-01
D-amino acid catabolic process (GO:0019478),2,1,0.2,+,4.92,1.84E-01
posterior midgut development (GO:0007497),2,1,0.2,+,4.92,1.84E-01
pronephric nephron tubule development (GO:0039020),2,1,0.2,+,4.92,1.84E-01
prevention of polyspermy (GO:0060468),2,1,0.2,+,4.92,1.84E-01
negative regulation of fertilization (GO:0060467),2,1,0.2,+,4.92,1.84E-01
ganglion mother cell fate determination (GO:0007402),2,1,0.2,+,4.92,1.84E-01
right lung development (GO:0060458),2,1,0.2,+,4.92,1.84E-01
glyceraldehyde-3-phosphate biosynthetic process (GO:0046166),2,1,0.2,+,4.92,1.84E-01
negative regulation of sterol import (GO:2000910),2,1,0.2,+,4.92,1.84E-01
positive regulation of lens fiber cell differentiation (GO:1902748),2,1,0.2,+,4.92,1.84E-01
positive regulation of vitamin metabolic process (GO:0046136),4,2,0.41,+,4.92,6.33E-02
negative regulation of chondrocyte proliferation (GO:1902731),4,2,0.41,+,4.92,6.33E-02
response to ozone (GO:0010193),4,2,0.41,+,4.92,6.33E-02
leukotriene production involved in inflammatory response (GO:0002540),2,1,0.2,+,4.92,1.84E-01
arachidonic acid metabolite production involved in inflammatory response (GO:0002538),2,1,0.2,+,4.92,1.84E-01
negative regulation of megakaryocyte differentiation (GO:0045653),4,2,0.41,+,4.92,6.33E-02
positive regulation of dopamine biosynthetic process (GO:1903181),2,1,0.2,+,4.92,1.84E-01
regulation of dopamine biosynthetic process (GO:1903179),2,1,0.2,+,4.92,1.84E-01
fatty alcohol metabolic process (GO:1903173),2,1,0.2,+,4.92,1.84E-01
cysteine biosynthetic process (GO:0019344),2,1,0.2,+,4.92,1.84E-01
cysteine biosynthetic process via cystathionine (GO:0019343),2,1,0.2,+,4.92,1.84E-01
regulation of TRAIL-activated apoptotic signaling pathway (GO:1903121),4,2,0.41,+,4.92,6.33E-02
"zygotic determination of anterior/posterior axis, embryo (GO:0007354)",4,2,0.41,+,4.92,6.33E-02
oculomotor nerve formation (GO:0021623),2,1,0.2,+,4.92,1.84E-01
oculomotor nerve morphogenesis (GO:0021622),2,1,0.2,+,4.92,1.84E-01
regulation of DNA strand elongation (GO:0060382),2,1,0.2,+,4.92,1.84E-01
regulation of metanephric glomerular mesangial cell proliferation (GO:0072301),2,1,0.2,+,4.92,1.84E-01
arsonoacetate metabolic process (GO:0018872),2,1,0.2,+,4.92,1.84E-01
cellular cadmium ion homeostasis (GO:0006876),2,1,0.2,+,4.92,1.84E-01
macrophage apoptotic process (GO:0071888),2,1,0.2,+,4.92,1.84E-01
Norrin signaling pathway (GO:0110135),2,1,0.2,+,4.92,1.84E-01
acyl carnitine transmembrane transport (GO:1902616),2,1,0.2,+,4.92,1.84E-01
negative regulation of animal organ morphogenesis (GO:0110111),2,1,0.2,+,4.92,1.84E-01
immune response to tumor cell (GO:0002418),4,2,0.41,+,4.92,6.33E-02
negative regulation of protein K48-linked deubiquitination (GO:1903094),2,1,0.2,+,4.92,1.84E-01
L-methionine salvage from S-adenosylmethionine (GO:0019284),2,1,0.2,+,4.92,1.84E-01
glycine biosynthetic process from serine (GO:0019264),2,1,0.2,+,4.92,1.84E-01
regulation of melanosome organization (GO:1903056),2,1,0.2,+,4.92,1.84E-01
spermatogonial cell division (GO:0007284),2,1,0.2,+,4.92,1.84E-01
positive regulation of opsonization (GO:1903028),2,1,0.2,+,4.92,1.84E-01
thigmotaxis (GO:0001966),2,1,0.2,+,4.92,1.84E-01
xenobiotic glucuronidation (GO:0052697),2,1,0.2,+,4.92,1.84E-01
signal transduction downstream of smoothened (GO:0007227),4,2,0.41,+,4.92,6.33E-02
positive regulation of oocyte development (GO:0060282),2,1,0.2,+,4.92,1.84E-01
positive regulation of sphingomyelin catabolic process (GO:2000755),2,1,0.2,+,4.92,1.84E-01
regulation of sphingomyelin catabolic process (GO:2000754),2,1,0.2,+,4.92,1.84E-01
negative regulation of nuclear cell cycle DNA replication (GO:1902576),2,1,0.2,+,4.92,1.84E-01
positive regulation of hippocampal neuron apoptotic process (GO:0110090),2,1,0.2,+,4.92,1.84E-01
positive regulation of dense core granule biogenesis (GO:2000707),2,1,0.2,+,4.92,1.84E-01
immune response in nasopharyngeal-associated lymphoid tissue (GO:0002395),2,1,0.2,+,4.92,1.84E-01
immune response in gut-associated lymphoid tissue (GO:0002387),2,1,0.2,+,4.92,1.84E-01
leukotriene transport (GO:0071716),2,1,0.2,+,4.92,1.84E-01
mesonephric duct formation (GO:0072181),2,1,0.2,+,4.92,1.84E-01
posterior mesonephric tubule development (GO:0072166),2,1,0.2,+,4.92,1.84E-01
nephron tubule epithelial cell differentiation (GO:0072160),2,1,0.2,+,4.92,1.84E-01
trophectodermal cellular morphogenesis (GO:0001831),2,1,0.2,+,4.92,1.84E-01
negative regulation of early endosome to late endosome transport (GO:2000642),2,1,0.2,+,4.92,1.84E-01
pronephros morphogenesis (GO:0072114),2,1,0.2,+,4.92,1.84E-01
somatotropin secreting cell development (GO:0060133),2,1,0.2,+,4.92,1.84E-01
corticotropin hormone secreting cell differentiation (GO:0060128),2,1,0.2,+,4.92,1.84E-01
negative regulation of growth hormone secretion (GO:0060125),2,1,0.2,+,4.92,1.84E-01
positive regulation of activin receptor signaling pathway (GO:0032927),8,4,0.81,+,4.92,9.58E-03
positive regulation of transforming growth factor beta2 production (GO:0032915),2,1,0.2,+,4.92,1.84E-01
nerve growth factor production (GO:0032902),2,1,0.2,+,4.92,1.84E-01
smooth muscle cell chemotaxis (GO:0071670),2,1,0.2,+,4.92,1.84E-01
positive regulation of inward rectifier potassium channel activity (GO:1901980),2,1,0.2,+,4.92,1.84E-01
positive regulation of metanephric ureteric bud development (GO:2001076),2,1,0.2,+,4.92,1.84E-01
regulation of metanephric ureteric bud development (GO:2001074),2,1,0.2,+,4.92,1.84E-01
calcium ion regulated lysosome exocytosis (GO:1990927),2,1,0.2,+,4.92,1.84E-01
short-term synaptic potentiation (GO:1990926),2,1,0.2,+,4.92,1.84E-01
defense response to nematode (GO:0002215),2,1,0.2,+,4.92,1.84E-01
positive regulation of anterograde dense core granule transport (GO:1901953),2,1,0.2,+,4.92,1.84E-01
regulation of anterograde dense core granule transport (GO:1901951),2,1,0.2,+,4.92,1.84E-01
early viral transcription (GO:0019085),2,1,0.2,+,4.92,1.84E-01
regulation of branch elongation involved in ureteric bud branching (GO:0072095),4,2,0.41,+,4.92,6.33E-02
phytol metabolic process (GO:0033306),2,1,0.2,+,4.92,1.84E-01
protein transport into plasma membrane raft (GO:0044861),2,1,0.2,+,4.92,1.84E-01
neurotrophin production (GO:0032898),2,1,0.2,+,4.92,1.84E-01
urokinase plasminogen activator signaling pathway (GO:0038195),2,1,0.2,+,4.92,1.84E-01
positive regulation of immunoglobulin production in mucosal tissue (GO:2000558),2,1,0.2,+,4.92,1.84E-01
regulation of immunoglobulin production in mucosal tissue (GO:2000557),2,1,0.2,+,4.92,1.84E-01
positive regulation of B cell chemotaxis (GO:2000538),2,1,0.2,+,4.92,1.84E-01
regulation of B cell chemotaxis (GO:2000537),2,1,0.2,+,4.92,1.84E-01
negative regulation of tRNA catabolic process (GO:1902371),2,1,0.2,+,4.92,1.84E-01
regulation of tRNA catabolic process (GO:1902370),2,1,0.2,+,4.92,1.84E-01
macrophage colony-stimulating factor signaling pathway (GO:0038145),4,2,0.41,+,4.92,6.33E-02
"positive regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation involved in immune response (GO:0032834)",2,1,0.2,+,4.92,1.84E-01
"regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation involved in immune response (GO:0032832)",2,1,0.2,+,4.92,1.84E-01
negative regulation of natural killer cell chemotaxis (GO:2000502),2,1,0.2,+,4.92,1.84E-01
melanin biosynthetic process from tyrosine (GO:0006583),2,1,0.2,+,4.92,1.84E-01
ethanolamine metabolic process (GO:0006580),2,1,0.2,+,4.92,1.84E-01
toll-like receptor TLR1:TLR2 signaling pathway (GO:0038123),4,2,0.41,+,4.92,6.33E-02
chemokine (C-C motif) ligand 21 signaling pathway (GO:0038116),4,2,0.41,+,4.92,6.33E-02
L-serine catabolic process (GO:0006565),4,2,0.41,+,4.92,6.33E-02
negative regulation of low-density lipoprotein particle receptor catabolic process (GO:0032804),2,1,0.2,+,4.92,1.84E-01
arginine biosynthetic process (GO:0006526),4,2,0.41,+,4.92,6.33E-02
positive regulation of relaxation of cardiac muscle (GO:1901899),2,1,0.2,+,4.92,1.84E-01
negative regulation of relaxation of cardiac muscle (GO:1901898),2,1,0.2,+,4.92,1.84E-01
tRNA wobble position uridine thiolation (GO:0002143),4,2,0.41,+,4.92,6.33E-02
glutamate reuptake (GO:0051935),2,1,0.2,+,4.92,1.84E-01
